timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-02-04 11:25:29,Centre Médical d'Excellence,O-,74,13,20,81,4.1,6,96.0,normale,Parfait pour transfusion immédiate,4,11,2,False,False,normal,ensoleillé
2022-02-05 04:15:47,Hôpital Général Douala,O-,20,11,0,9,4.0,7,95.8,critique,URGENT: Stock critique - Hémoglobine dans les normes,5,4,2,True,False,normal,orageux
2022-02-07 02:06:51,Centre Médical d'Excellence,O-,21,10,0,11,3.2,6,100.0,faible,Attention: proche expiration,0,2,2,False,False,normal,pluvieux
2022-02-07 03:07:54,Hôpital Laquintinie,O-,27,8,0,19,3.8,12,94.9,faible,Contrôle bactériologique négatif,0,3,2,False,False,normal,pluvieux
2022-02-07 19:03:12,Clinique des Spécialités,O-,55,5,0,50,3.5,2,83.6,normale,Contrôle bactériologique négatif,0,19,2,False,False,normal,ensoleillé
2022-02-07 19:23:32,Hôpital Laquintinie,O-,70,4,0,66,2.7,6,97.4,normale,Hémoglobine dans les normes,0,19,2,False,False,normal,pluvieux
2022-02-09 06:29:35,Hôpital de District Bonassama,O-,62,6,14,70,4.4,4,90.8,normale,"État satisfaisant, contrôle qualité OK",2,6,2,False,False,normal,nuageux
2022-02-09 10:20:10,Hôpital Militaire,O-,64,5,0,59,3.5,1,58.5,attention,Contrôle bactériologique négatif,2,10,2,False,False,normal,orageux
2022-02-11 05:34:50,Hôpital de District Bonassama,O-,29,5,0,24,4.5,12,100.0,normale,"Excellent état, conservation parfaite",4,5,2,False,False,normal,ensoleillé
2022-02-11 19:22:44,Hôpital Laquintinie,O-,36,0,0,36,4.0,18,100.0,normale,Contrôle bactériologique négatif,4,19,2,False,False,normal,ensoleillé
2022-02-12 01:01:05,Hôpital Militaire,O-,7,7,0,0,3.7,34,100.0,critique,"URGENT: Stock critique - Bon état général, légère variation température",5,1,2,True,False,normal,pluvieux
2022-02-12 03:45:47,Hôpital Laquintinie,O-,19,5,0,14,3.2,1,61.0,faible,"Bon état général, légère variation température",5,3,2,True,False,normal,ensoleillé
2022-02-13 10:45:32,Hôpital Laquintinie,O-,27,3,0,24,3.7,14,100.0,normale,Hémoglobine dans les normes,6,10,2,True,False,normal,ensoleillé
2022-02-13 15:07:27,Hôpital Laquintinie,O-,15,5,0,10,4.6,5,99.5,faible,Attention: proche expiration,6,15,2,True,False,normal,pluvieux
2022-02-15 01:27:06,Hôpital Militaire,O-,19,4,0,15,3.1,11,97.0,faible,"État satisfaisant, contrôle qualité OK",1,1,2,False,False,normal,nuageux
2022-02-15 10:12:27,Hôpital Général Douala,O-,61,4,0,57,4.4,1,67.6,attention,Hémoglobine dans les normes,1,10,2,False,False,normal,orageux
2022-02-15 14:50:41,Clinique des Spécialités,O-,32,5,0,27,4.8,29,100.0,normale,"État satisfaisant, contrôle qualité OK",1,14,2,False,False,normal,pluvieux
2022-02-16 15:27:24,Hôpital Laquintinie,O-,69,11,0,58,4.2,60,95.6,normale,"Bon état général, légère variation température",2,15,2,False,False,normal,nuageux
2022-02-17 08:43:56,Hôpital Militaire,O-,51,6,15,60,3.7,10,96.7,normale,"Excellent état, conservation parfaite",3,8,2,False,False,urgence_médicale,ensoleillé
2022-02-17 17:01:33,Hôpital Laquintinie,O-,34,4,0,30,4.4,4,75.2,normale,Attention: proche expiration,3,17,2,False,False,normal,nuageux
2022-02-18 10:59:06,Hôpital Général Douala,O-,39,5,27,61,3.8,56,100.0,normale,"Bon état général, légère variation température",4,10,2,False,False,normal,nuageux
2022-02-18 11:25:01,Hôpital Militaire,O-,42,5,0,37,3.9,25,97.5,normale,"Bon état général, légère variation température",4,11,2,False,False,normal,pluvieux
2022-02-20 21:00:46,Hôpital Laquintinie,O-,25,4,19,40,4.0,11,99.3,normale,"État satisfaisant, contrôle qualité OK",6,21,2,True,False,normal,orageux
2022-02-22 19:00:51,Clinique des Spécialités,O-,36,0,0,36,4.2,10,100.0,normale,Urgent: vérifier température stockage,1,19,2,False,False,normal,nuageux
2022-02-23 12:52:54,Hôpital Général Douala,O-,38,7,0,31,4.6,86,100.0,normale,"Excellent état, conservation parfaite",2,12,2,False,False,normal,ensoleillé
2022-02-26 00:25:24,Hôpital Laquintinie,O-,12,4,29,37,4.1,29,95.2,normale,Attention: proche expiration,5,0,2,True,False,normal,pluvieux
2022-02-26 08:05:13,Hôpital de District Bonassama,O-,24,3,0,21,3.9,5,98.5,normale,Urgent: vérifier température stockage,5,8,2,True,False,normal,ensoleillé
2022-02-26 12:47:53,Hôpital Militaire,O-,33,4,0,29,4.3,5,82.1,normale,Parfait pour transfusion immédiate,5,12,2,True,False,normal,ensoleillé
2022-02-26 16:39:59,Hôpital Laquintinie,O-,29,6,16,39,4.3,1,59.2,attention,"Excellent état, conservation parfaite",5,16,2,True,False,campagne_don,orageux
2022-02-26 21:40:43,Clinique des Spécialités,O-,35,3,17,49,4.2,47,93.7,normale,Urgent: vérifier température stockage,5,21,2,True,False,normal,ensoleillé
2022-02-27 17:56:53,Hôpital Militaire,O-,26,3,0,23,4.9,36,100.0,normale,"État satisfaisant, contrôle qualité OK",6,17,2,True,False,normal,nuageux
2022-03-01 01:16:47,Hôpital Général Douala,O-,22,9,0,13,4.0,9,100.0,faible,"État satisfaisant, contrôle qualité OK",1,1,3,False,False,normal,ensoleillé
2022-03-01 16:09:11,Hôpital Laquintinie,O-,47,9,0,38,4.0,1,54.4,attention,"État satisfaisant, contrôle qualité OK",1,16,3,False,False,normal,pluvieux
2022-03-01 16:48:58,Hôpital de District Bonassama,O-,41,5,19,55,3.9,2,92.1,normale,Hémoglobine dans les normes,1,16,3,False,False,normal,nuageux
2022-03-01 17:55:05,Hôpital Général Douala,O-,41,6,17,52,3.9,8,99.9,normale,Contrôle bactériologique négatif,1,17,3,False,False,normal,ensoleillé
2022-03-02 12:03:24,Hôpital de District Bonassama,O-,17,8,0,9,4.4,11,93.6,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",2,12,3,False,False,normal,ensoleillé
2022-03-02 12:49:14,Hôpital Général Douala,O-,73,5,20,88,3.8,9,91.5,normale,Parfait pour transfusion immédiate,2,12,3,False,False,normal,ensoleillé
2022-03-04 16:46:42,Centre Médical d'Excellence,O-,37,13,0,24,3.5,4,91.5,normale,"État satisfaisant, contrôle qualité OK",4,16,3,False,False,normal,ensoleillé
2022-03-04 18:02:37,Hôpital Général Douala,O-,61,11,0,50,3.8,1,59.3,attention,Contrôle bactériologique négatif,4,18,3,False,False,normal,nuageux
2022-03-05 23:01:49,Hôpital Laquintinie,O-,21,1,0,20,3.3,31,98.0,normale,"État satisfaisant, contrôle qualité OK",5,23,3,True,False,normal,orageux
2022-03-07 10:30:35,Clinique des Spécialités,O-,34,9,0,25,4.0,2,89.6,normale,Hémoglobine dans les normes,0,10,3,False,False,normal,pluvieux
2022-03-08 07:18:25,Clinique des Spécialités,O-,72,4,0,68,3.9,49,96.8,normale,Urgent: vérifier température stockage,1,7,3,False,False,normal,nuageux
2022-03-08 13:27:14,Hôpital Général Douala,O-,46,4,0,42,2.8,6,98.2,normale,Attention: proche expiration,1,13,3,False,False,normal,nuageux
2022-03-09 19:33:11,Hôpital Général Douala,O-,5,4,0,1,4.3,12,100.0,critique,"URGENT: Stock critique - Bon état général, légère variation température",2,19,3,False,False,normal,ensoleillé
2022-03-10 09:12:34,Hôpital Général Douala,O-,45,3,19,61,4.3,8,94.3,normale,"État satisfaisant, contrôle qualité OK",3,9,3,False,False,normal,ensoleillé
2022-03-10 11:03:41,Hôpital Laquintinie,O-,45,9,0,36,3.8,11,92.1,normale,Contrôle bactériologique négatif,3,11,3,False,False,normal,ensoleillé
2022-03-11 08:26:16,Centre Médical d'Excellence,O-,48,10,25,63,3.4,8,98.7,normale,Contrôle bactériologique négatif,4,8,3,False,False,normal,nuageux
2022-03-12 20:04:33,Hôpital Laquintinie,O-,42,4,18,56,3.8,16,100.0,normale,Attention: proche expiration,5,20,3,True,False,accident_route,pluvieux
2022-03-15 06:21:37,Hôpital Militaire,O-,87,13,0,74,3.0,9,97.8,normale,Attention: proche expiration,1,6,3,False,False,normal,pluvieux
2022-03-15 13:57:45,Hôpital Général Douala,O-,76,8,19,87,3.2,11,91.7,normale,Urgent: vérifier température stockage,1,13,3,False,False,normal,ensoleillé
2022-03-16 22:57:26,Clinique des Spécialités,O-,45,6,0,39,4.6,10,99.9,normale,Attention: proche expiration,2,22,3,False,False,normal,ensoleillé
2022-03-18 06:54:17,Centre Médical d'Excellence,O-,41,8,0,33,4.5,1,59.5,attention,Hémoglobine dans les normes,4,6,3,False,False,normal,pluvieux
2022-03-18 07:32:30,Hôpital Militaire,O-,47,9,0,38,3.9,8,100.0,normale,Attention: proche expiration,4,7,3,False,False,normal,ensoleillé
2022-03-18 16:54:01,Centre Médical d'Excellence,O-,42,9,0,33,3.1,23,94.4,normale,Hémoglobine dans les normes,4,16,3,False,False,normal,pluvieux
2022-03-19 08:44:51,Hôpital de District Bonassama,O-,40,3,0,37,4.1,4,91.5,normale,Parfait pour transfusion immédiate,5,8,3,True,False,normal,ensoleillé
2022-03-20 00:48:19,Centre Médical d'Excellence,O-,20,4,0,16,3.5,8,97.5,faible,Parfait pour transfusion immédiate,6,0,3,True,False,normal,ensoleillé
2022-03-20 10:24:02,Centre Médical d'Excellence,O-,43,9,0,34,2.9,6,96.8,normale,"État satisfaisant, contrôle qualité OK",6,10,3,True,False,normal,ensoleillé
2022-03-21 13:10:50,Centre Médical d'Excellence,O-,28,11,0,17,3.2,36,100.0,faible,Hémoglobine dans les normes,0,13,3,False,False,normal,ensoleillé
2022-03-22 01:58:33,Hôpital Militaire,O-,26,8,18,36,3.6,10,95.8,normale,"Bon état général, légère variation température",1,1,3,False,False,normal,ensoleillé
2022-03-23 11:44:35,Hôpital de District Bonassama,O-,84,6,0,78,3.8,8,100.0,normale,Contrôle bactériologique négatif,2,11,3,False,False,normal,ensoleillé
2022-03-24 12:38:17,Centre Médical d'Excellence,O-,67,6,18,79,3.2,35,100.0,normale,"État satisfaisant, contrôle qualité OK",3,12,3,False,False,normal,ensoleillé
2022-03-26 12:47:14,Centre Médical d'Excellence,O-,53,5,0,48,3.4,8,97.7,normale,Urgent: vérifier température stockage,5,12,3,True,False,normal,pluvieux
2022-03-26 15:24:03,Clinique des Spécialités,O-,43,3,16,56,4.2,7,100.0,normale,Parfait pour transfusion immédiate,5,15,3,True,False,normal,nuageux
2022-03-27 13:01:31,Clinique des Spécialités,O-,39,4,0,35,3.8,38,100.0,normale,Contrôle bactériologique négatif,6,13,3,True,False,normal,ensoleillé
2022-03-27 19:12:02,Hôpital Général Douala,O-,35,4,18,49,3.7,12,100.0,normale,"Bon état général, légère variation température",6,19,3,True,False,normal,ensoleillé
2022-03-29 00:17:22,Hôpital Militaire,O-,22,13,0,9,4.9,13,100.0,critique,URGENT: Stock critique - Hémoglobine dans les normes,1,0,3,False,False,normal,nuageux
2022-03-29 09:30:11,Hôpital Militaire,O-,58,6,0,52,4.1,40,100.0,normale,"Bon état général, légère variation température",1,9,3,False,False,normal,pluvieux
2022-03-29 15:34:35,Clinique des Spécialités,O-,66,2,29,93,4.5,1,64.1,attention,Contrôle bactériologique négatif,1,15,3,False,False,normal,pluvieux
2022-03-30 04:52:06,Hôpital Laquintinie,O-,28,4,0,24,3.4,5,100.0,normale,Urgent: vérifier température stockage,2,4,3,False,False,normal,ensoleillé
2022-03-30 17:26:24,Hôpital Laquintinie,O-,38,2,0,36,4.3,5,100.0,normale,"Excellent état, conservation parfaite",2,17,3,False,False,normal,ensoleillé
2022-03-30 20:49:58,Centre Médical d'Excellence,O-,57,12,0,45,3.0,44,96.7,normale,Attention: proche expiration,2,20,3,False,False,normal,ensoleillé
2022-03-30 23:23:57,Hôpital de District Bonassama,O-,22,7,26,41,4.6,2,87.1,normale,Hémoglobine dans les normes,2,23,3,False,False,normal,pluvieux
2022-03-31 15:18:35,Centre Médical d'Excellence,O-,69,8,18,79,3.3,14,99.4,normale,Attention: proche expiration,3,15,3,False,False,normal,pluvieux
2022-03-31 15:44:46,Hôpital de District Bonassama,O-,69,7,0,62,3.1,39,100.0,normale,Parfait pour transfusion immédiate,3,15,3,False,False,normal,nuageux
2022-04-01 02:08:47,Hôpital Laquintinie,O-,19,3,0,16,4.1,11,100.0,faible,Parfait pour transfusion immédiate,4,2,4,False,False,normal,nuageux
2022-04-02 04:14:02,Centre Médical d'Excellence,O-,14,8,0,6,3.7,2,90.8,critique,URGENT: Stock critique - Hémoglobine dans les normes,5,4,4,True,False,normal,ensoleillé
2022-04-02 12:29:03,Hôpital Militaire,O-,27,5,0,22,3.6,15,100.0,normale,Urgent: vérifier température stockage,5,12,4,True,False,normal,ensoleillé
2022-04-02 16:44:12,Hôpital Laquintinie,O-,46,6,0,40,4.2,7,96.4,normale,Parfait pour transfusion immédiate,5,16,4,True,False,normal,ensoleillé
2022-04-03 08:52:14,Hôpital de District Bonassama,O-,38,4,0,34,3.8,10,96.8,normale,Urgent: vérifier température stockage,6,8,4,True,False,normal,pluvieux
2022-04-03 18:34:44,Hôpital de District Bonassama,O-,17,3,22,36,5.0,29,94.8,normale,Contrôle bactériologique négatif,6,18,4,True,False,normal,nuageux
2022-04-05 06:17:17,Centre Médical d'Excellence,O-,22,5,0,17,3.8,8,90.1,faible,Attention: proche expiration,1,6,4,False,False,normal,ensoleillé
2022-04-07 00:21:29,Hôpital de District Bonassama,O-,12,7,0,5,4.0,13,100.0,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",3,0,4,False,False,normal,orageux
2022-04-08 16:20:45,Hôpital Général Douala,O-,26,9,30,47,3.5,4,82.3,normale,Hémoglobine dans les normes,4,16,4,False,False,normal,ensoleillé
2022-04-09 21:56:44,Centre Médical d'Excellence,O-,41,6,0,35,3.4,8,100.0,normale,Hémoglobine dans les normes,5,21,4,True,False,normal,nuageux
2022-04-12 08:30:05,Hôpital Général Douala,O-,59,5,0,54,4.0,1,58.8,attention,"Bon état général, légère variation température",1,8,4,False,False,normal,nuageux
2022-04-13 08:50:31,Centre Médical d'Excellence,O-,49,7,0,42,3.6,1,60.2,attention,Urgent: vérifier température stockage,2,8,4,False,False,normal,ensoleillé
2022-04-13 22:42:05,Hôpital Militaire,O-,58,4,0,54,3.5,1,60.6,attention,"État satisfaisant, contrôle qualité OK",2,22,4,False,False,normal,ensoleillé
2022-04-14 14:12:48,Hôpital Général Douala,O-,17,8,15,24,5.5,26,100.0,normale,"État satisfaisant, contrôle qualité OK",3,14,4,False,False,normal,pluvieux
2022-04-15 18:10:23,Hôpital Laquintinie,O-,31,12,0,19,3.1,6,98.9,faible,Attention: proche expiration,4,18,4,False,False,normal,orageux
2022-04-17 00:41:59,Hôpital Militaire,O-,12,6,0,6,3.8,21,98.1,critique,"URGENT: Stock critique - Excellent état, conservation parfaite",6,0,4,True,False,normal,ensoleillé
2022-04-17 14:57:12,Clinique des Spécialités,O-,45,7,0,38,2.3,1,59.6,attention,Urgent: vérifier température stockage,6,14,4,True,False,normal,ensoleillé
2022-04-18 11:51:33,Hôpital Militaire,O-,73,3,0,70,4.0,1,51.9,attention,Contrôle bactériologique négatif,0,11,4,False,False,normal,orageux
2022-04-19 16:52:05,Clinique des Spécialités,O-,54,6,0,48,3.6,3,78.5,normale,Attention: proche expiration,1,16,4,False,False,normal,ensoleillé
2022-04-20 02:09:45,Clinique des Spécialités,O-,20,6,0,14,4.8,4,83.5,faible,Attention: proche expiration,2,2,4,False,False,normal,nuageux
2022-04-22 06:34:04,Hôpital Général Douala,O-,30,7,0,23,3.5,9,98.3,normale,Attention: proche expiration,4,6,4,False,False,normal,pluvieux
2022-04-22 12:27:58,Centre Médical d'Excellence,O-,56,8,0,48,4.5,11,100.0,normale,Attention: proche expiration,4,12,4,False,False,normal,pluvieux
2022-04-22 14:10:42,Hôpital de District Bonassama,O-,24,10,0,14,4.1,27,98.6,faible,"Bon état général, légère variation température",4,14,4,False,False,normal,ensoleillé
2022-04-22 20:16:40,Hôpital Laquintinie,O-,79,9,0,70,3.9,22,95.9,normale,"État satisfaisant, contrôle qualité OK",4,20,4,False,False,normal,nuageux
2022-04-23 16:18:19,Centre Médical d'Excellence,O-,41,5,0,36,3.8,3,86.3,normale,Attention: proche expiration,5,16,4,True,False,normal,pluvieux
2022-04-24 01:22:43,Hôpital Laquintinie,O-,18,6,19,31,4.0,28,100.0,normale,"Bon état général, légère variation température",6,1,4,True,False,normal,ensoleillé
2022-04-25 05:50:04,Hôpital de District Bonassama,O-,33,6,0,27,4.3,16,97.4,normale,Parfait pour transfusion immédiate,0,5,4,False,False,normal,pluvieux
2022-04-25 10:52:37,Centre Médical d'Excellence,O-,50,7,21,64,5.5,9,100.0,normale,"État satisfaisant, contrôle qualité OK",0,10,4,False,False,normal,pluvieux
2022-04-25 22:03:47,Hôpital de District Bonassama,O-,23,9,0,14,4.3,52,100.0,faible,Parfait pour transfusion immédiate,0,22,4,False,False,normal,nuageux
2022-04-27 13:46:51,Hôpital de District Bonassama,O-,58,4,20,74,3.7,7,98.9,normale,Urgent: vérifier température stockage,2,13,4,False,False,normal,orageux
2022-04-28 03:41:14,Centre Médical d'Excellence,O-,25,3,0,22,3.4,13,100.0,normale,Parfait pour transfusion immédiate,3,3,4,False,False,normal,pluvieux
2022-04-29 15:13:03,Hôpital de District Bonassama,O-,26,7,18,37,4.1,40,96.4,normale,Attention: proche expiration,4,15,4,False,False,normal,nuageux
2022-04-29 17:07:49,Hôpital Militaire,O-,39,7,0,32,4.1,18,100.0,normale,Hémoglobine dans les normes,4,17,4,False,False,normal,nuageux
2022-05-01 09:53:03,Centre Médical d'Excellence,O-,14,1,0,13,4.2,19,100.0,faible,Parfait pour transfusion immédiate,6,9,5,True,False,normal,ensoleillé
2022-05-01 14:31:26,Centre Médical d'Excellence,O-,25,9,0,16,4.0,1,57.9,faible,"État satisfaisant, contrôle qualité OK",6,14,5,True,False,normal,pluvieux
2022-05-03 00:37:36,Hôpital Laquintinie,O-,29,8,22,43,3.4,7,100.0,normale,"Bon état général, légère variation température",1,0,5,False,False,normal,nuageux
2022-05-04 00:22:58,Hôpital de District Bonassama,O-,22,5,0,17,3.6,24,97.7,faible,"Excellent état, conservation parfaite",2,0,5,False,False,urgence_médicale,ensoleillé
2022-05-04 11:33:16,Hôpital Laquintinie,O-,67,5,20,82,4.2,12,99.5,normale,Parfait pour transfusion immédiate,2,11,5,False,False,normal,ensoleillé
2022-05-04 12:21:10,Hôpital Laquintinie,O-,50,7,23,66,3.9,1,52.4,attention,"Bon état général, légère variation température",2,12,5,False,False,normal,ensoleillé
2022-05-05 09:08:45,Hôpital Militaire,O-,48,5,32,75,4.1,17,98.7,normale,"Excellent état, conservation parfaite",3,9,5,False,False,normal,ensoleillé
2022-05-05 17:00:20,Hôpital Laquintinie,O-,58,3,19,74,4.1,36,99.2,normale,Parfait pour transfusion immédiate,3,17,5,False,False,normal,pluvieux
2022-05-05 21:59:33,Centre Médical d'Excellence,O-,49,5,19,63,3.6,18,100.0,normale,Hémoglobine dans les normes,3,21,5,False,False,normal,pluvieux
2022-05-05 23:28:37,Hôpital Général Douala,O-,27,8,0,19,3.3,10,94.4,faible,Parfait pour transfusion immédiate,3,23,5,False,False,normal,pluvieux
2022-05-06 06:00:20,Hôpital Militaire,O-,76,10,18,84,4.1,14,100.0,normale,"État satisfaisant, contrôle qualité OK",4,6,5,False,False,normal,ensoleillé
2022-05-06 19:16:58,Hôpital Général Douala,O-,53,8,16,61,4.7,39,100.0,normale,Parfait pour transfusion immédiate,4,19,5,False,False,normal,pluvieux
2022-05-07 11:41:32,Hôpital Général Douala,O-,50,7,18,61,3.6,18,95.9,normale,Urgent: vérifier température stockage,5,11,5,True,False,normal,pluvieux
2022-05-08 05:16:23,Hôpital Laquintinie,O-,15,3,0,12,3.7,8,98.6,faible,Urgent: vérifier température stockage,6,5,5,True,False,normal,orageux
2022-05-08 19:11:41,Clinique des Spécialités,O-,34,4,0,30,3.5,49,98.2,normale,Urgent: vérifier température stockage,6,19,5,True,False,normal,ensoleillé
2022-05-08 19:19:49,Hôpital Général Douala,O-,47,2,0,45,4.7,14,100.0,normale,Contrôle bactériologique négatif,6,19,5,True,False,normal,pluvieux
2022-05-08 21:25:49,Hôpital de District Bonassama,O-,24,3,23,44,5.0,11,100.0,normale,"Bon état général, légère variation température",6,21,5,True,False,normal,nuageux
2022-05-09 21:53:43,Centre Médical d'Excellence,O-,59,12,0,47,4.9,6,93.9,normale,Contrôle bactériologique négatif,0,21,5,False,False,campagne_don,nuageux
2022-05-11 04:17:52,Centre Médical d'Excellence,O-,12,9,0,3,4.3,11,93.2,critique,URGENT: Stock critique - Contrôle bactériologique négatif,2,4,5,False,False,normal,pluvieux
