timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-01-25 02:26:27,Hôpital Général Douala,O+,22,4,0,18,3.1,27,100.0,faible,"Excellent état, conservation parfaite",1,2,1,False,True,normal,orageux
2022-01-25 04:30:11,Hôpital Général Douala,A+,34,9,0,25,5.0,5,100.0,normale,Attention: proche expiration,1,4,1,False,True,normal,orageux
2022-01-25 13:02:20,Hôpital Général Douala,B+,65,11,0,54,3.5,47,99.2,normale,Hémoglobine dans les normes,1,13,1,False,True,normal,nuageux
2022-01-25 13:35:33,Hôpital Général Douala,AB+,60,3,0,57,3.7,4,86.1,normale,"Bon état général, légère variation température",1,13,1,False,True,normal,pluvieux
2022-01-25 14:38:31,Hôpital Général Douala,O+,99,2,0,97,3.7,2,84.6,normale,"Excellent état, conservation parfaite",1,14,1,False,True,accident_route,pluvieux
2022-01-25 16:28:19,Hôpital Général Douala,A+,85,13,0,72,4.1,22,94.0,normale,Contrôle bactériologique négatif,1,16,1,False,True,normal,nuageux
2022-01-25 17:06:52,Hôpital Général Douala,B-,71,8,16,79,3.7,28,94.6,normale,"Excellent état, conservation parfaite",1,17,1,False,True,normal,pluvieux
2022-01-26 03:42:22,Hôpital Général Douala,A+,30,12,19,37,3.8,17,100.0,normale,"Bon état général, légère variation température",2,3,1,False,True,normal,pluvieux
2022-01-26 09:50:11,Hôpital Général Douala,A+,92,10,15,97,4.3,1,60.5,attention,Contrôle bactériologique négatif,2,9,1,False,True,normal,ensoleillé
2022-01-26 16:51:07,Hôpital Général Douala,A-,58,11,16,63,4.1,51,100.0,normale,"Excellent état, conservation parfaite",2,16,1,False,True,normal,ensoleillé
2022-01-28 01:51:15,Hôpital Général Douala,O+,15,8,0,7,4.8,1,57.5,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",4,1,1,False,True,normal,ensoleillé
2022-01-28 10:23:38,Hôpital Général Douala,A+,66,11,0,55,3.7,4,80.6,normale,Attention: proche expiration,4,10,1,False,True,urgence_médicale,pluvieux
2022-01-28 17:27:51,Hôpital Général Douala,O+,79,11,19,87,4.4,8,94.9,normale,Urgent: vérifier température stockage,4,17,1,False,True,normal,ensoleillé
2022-01-28 19:57:20,Hôpital Général Douala,B+,69,10,17,76,3.7,10,100.0,normale,"État satisfaisant, contrôle qualité OK",4,19,1,False,True,normal,ensoleillé
2022-01-29 11:19:23,Hôpital Général Douala,AB+,24,8,0,16,3.9,4,82.0,faible,Attention: proche expiration,5,11,1,True,True,normal,nuageux
2022-01-30 02:25:12,Hôpital Général Douala,A+,16,4,19,31,3.3,1,60.2,attention,Parfait pour transfusion immédiate,6,2,1,True,True,normal,pluvieux
2022-01-30 11:41:43,Hôpital Général Douala,O+,55,11,21,65,4.9,7,97.5,normale,"Excellent état, conservation parfaite",6,11,1,True,True,normal,ensoleillé
2022-01-31 05:24:32,Hôpital Général Douala,O+,34,14,0,20,4.4,24,100.0,normale,Urgent: vérifier température stockage,0,5,1,False,True,accident_route,pluvieux
2022-01-31 14:53:24,Hôpital Général Douala,A+,28,8,0,20,3.1,24,97.7,normale,Attention: proche expiration,0,14,1,False,True,normal,pluvieux
2022-02-01 02:44:52,Hôpital Général Douala,O+,28,9,0,19,4.3,3,80.1,faible,Attention: proche expiration,1,2,2,False,False,normal,pluvieux
2022-02-01 06:27:57,Hôpital Général Douala,B+,79,3,0,76,4.6,2,83.2,normale,Hémoglobine dans les normes,1,6,2,False,False,normal,pluvieux
2022-02-01 07:48:07,Hôpital Général Douala,A+,41,4,20,57,4.0,10,100.0,normale,"Bon état général, légère variation température",1,7,2,False,False,normal,nuageux
2022-02-03 06:00:25,Hôpital Général Douala,AB-,46,11,18,53,4.3,9,97.6,normale,Hémoglobine dans les normes,3,6,2,False,False,normal,ensoleillé
2022-02-03 19:32:25,Hôpital Général Douala,A+,59,6,0,53,3.0,30,96.9,normale,Contrôle bactériologique négatif,3,19,2,False,False,normal,ensoleillé
2022-02-04 02:28:07,Hôpital Général Douala,B+,15,13,0,2,3.1,12,96.1,critique,"URGENT: Stock critique - Excellent état, conservation parfaite",4,2,2,False,False,normal,ensoleillé
2022-02-04 05:50:12,Hôpital Général Douala,A+,21,10,22,33,4.8,12,100.0,normale,"Excellent état, conservation parfaite",4,5,2,False,False,normal,ensoleillé
2022-02-04 08:23:55,Hôpital Général Douala,B+,63,5,0,58,4.4,3,79.8,normale,Attention: proche expiration,4,8,2,False,False,normal,ensoleillé
2022-02-04 09:45:00,Hôpital Général Douala,O+,45,1,0,44,3.9,9,100.0,normale,"État satisfaisant, contrôle qualité OK",4,9,2,False,False,normal,pluvieux
2022-02-05 01:04:08,Hôpital Général Douala,A-,13,6,0,7,4.8,22,96.7,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",5,1,2,True,False,normal,ensoleillé
2022-02-05 03:22:45,Hôpital Général Douala,A+,10,4,0,6,4.0,28,98.5,critique,URGENT: Stock critique - Parfait pour transfusion immédiate,5,3,2,True,False,campagne_don,pluvieux
2022-02-05 04:15:47,Hôpital Général Douala,O-,20,11,0,9,4.0,7,95.8,critique,URGENT: Stock critique - Hémoglobine dans les normes,5,4,2,True,False,normal,orageux
2022-02-05 06:38:27,Hôpital Général Douala,O+,26,4,0,22,3.5,12,100.0,normale,Contrôle bactériologique négatif,5,6,2,True,False,normal,pluvieux
2022-02-05 08:02:09,Hôpital Général Douala,O+,30,1,0,29,4.5,3,86.7,normale,"État satisfaisant, contrôle qualité OK",5,8,2,True,False,normal,ensoleillé
2022-02-05 12:15:06,Hôpital Général Douala,O+,13,7,0,6,3.8,21,99.2,critique,URGENT: Stock critique - Hémoglobine dans les normes,5,12,2,True,False,épidémie,ensoleillé
2022-02-06 18:05:20,Hôpital Général Douala,A+,29,5,0,24,4.1,9,87.5,normale,"Bon état général, légère variation température",6,18,2,True,False,normal,pluvieux
2022-02-07 17:26:25,Hôpital Général Douala,B+,68,8,0,60,4.2,1,61.4,attention,Parfait pour transfusion immédiate,0,17,2,False,False,normal,orageux
2022-02-07 20:06:41,Hôpital Général Douala,O+,32,8,0,24,5.3,12,93.2,normale,Contrôle bactériologique négatif,0,20,2,False,False,normal,nuageux
2022-02-07 23:54:45,Hôpital Général Douala,A+,34,6,0,28,3.2,17,100.0,normale,Urgent: vérifier température stockage,0,23,2,False,False,normal,nuageux
2022-02-08 03:01:20,Hôpital Général Douala,O+,29,0,0,29,4.0,1,60.2,attention,Hémoglobine dans les normes,1,3,2,False,False,normal,ensoleillé
2022-02-08 06:56:01,Hôpital Général Douala,O+,41,5,15,51,4.3,13,90.8,normale,Parfait pour transfusion immédiate,1,6,2,False,False,normal,ensoleillé
2022-02-09 02:36:19,Hôpital Général Douala,A+,32,6,0,26,3.8,29,100.0,normale,Parfait pour transfusion immédiate,2,2,2,False,False,normal,pluvieux
2022-02-09 06:51:06,Hôpital Général Douala,O+,46,13,25,58,4.2,11,98.3,normale,"Bon état général, légère variation température",2,6,2,False,False,normal,pluvieux
2022-02-09 21:43:53,Hôpital Général Douala,A-,28,6,0,22,4.2,2,88.4,normale,Hémoglobine dans les normes,2,21,2,False,False,normal,nuageux
2022-02-09 23:01:27,Hôpital Général Douala,A+,26,7,28,47,4.0,6,94.8,normale,Contrôle bactériologique négatif,2,23,2,False,False,normal,ensoleillé
2022-02-10 16:09:50,Hôpital Général Douala,O+,40,5,0,35,3.6,7,92.7,normale,Urgent: vérifier température stockage,3,16,2,False,False,normal,pluvieux
2022-02-10 16:47:18,Hôpital Général Douala,AB-,57,5,0,52,3.7,10,95.5,normale,Attention: proche expiration,3,16,2,False,False,campagne_don,ensoleillé
2022-02-10 18:30:18,Hôpital Général Douala,A-,42,7,30,65,4.3,2,84.3,normale,"Excellent état, conservation parfaite",3,18,2,False,False,normal,ensoleillé
2022-02-10 20:41:58,Hôpital Général Douala,A+,54,10,24,68,3.4,15,94.5,normale,"Excellent état, conservation parfaite",3,20,2,False,False,normal,nuageux
2022-02-11 14:21:05,Hôpital Général Douala,A+,46,2,0,44,4.4,37,95.8,normale,Urgent: vérifier température stockage,4,14,2,False,False,normal,orageux
2022-02-11 16:58:26,Hôpital Général Douala,O+,45,11,0,34,3.9,16,97.2,normale,Parfait pour transfusion immédiate,4,16,2,False,False,normal,pluvieux
2022-02-11 18:54:08,Hôpital Général Douala,B+,38,11,0,27,3.4,20,100.0,normale,"Excellent état, conservation parfaite",4,18,2,False,False,normal,ensoleillé
2022-02-12 05:52:17,Hôpital Général Douala,O+,16,10,0,6,3.0,10,100.0,critique,"URGENT: Stock critique - Excellent état, conservation parfaite",5,5,2,True,False,normal,ensoleillé
2022-02-12 09:11:10,Hôpital Général Douala,O+,47,5,0,42,3.7,1,52.1,attention,Parfait pour transfusion immédiate,5,9,2,True,False,normal,ensoleillé
2022-02-13 01:27:35,Hôpital Général Douala,A+,15,4,0,11,3.8,12,100.0,faible,Attention: proche expiration,6,1,2,True,False,normal,ensoleillé
2022-02-13 10:16:31,Hôpital Général Douala,A+,45,7,0,38,4.3,1,64.1,attention,Hémoglobine dans les normes,6,10,2,True,False,normal,nuageux
2022-02-13 15:02:49,Hôpital Général Douala,B+,32,6,0,26,4.1,1,66.3,attention,Parfait pour transfusion immédiate,6,15,2,True,False,normal,pluvieux
2022-02-14 02:21:23,Hôpital Général Douala,O+,22,10,0,12,4.3,49,100.0,faible,Parfait pour transfusion immédiate,0,2,2,False,False,normal,ensoleillé
2022-02-14 13:13:54,Hôpital Général Douala,O+,79,14,19,84,5.3,3,84.8,normale,"Excellent état, conservation parfaite",0,13,2,False,False,normal,pluvieux
2022-02-15 10:12:27,Hôpital Général Douala,O-,61,4,0,57,4.4,1,67.6,attention,Hémoglobine dans les normes,1,10,2,False,False,normal,orageux
2022-02-16 02:30:36,Hôpital Général Douala,B+,31,2,26,55,4.2,1,71.4,normale,Attention: proche expiration,2,2,2,False,False,normal,pluvieux
2022-02-16 06:12:13,Hôpital Général Douala,A+,20,7,0,13,4.0,5,93.3,faible,Hémoglobine dans les normes,2,6,2,False,False,normal,ensoleillé
2022-02-16 12:31:30,Hôpital Général Douala,A+,63,9,0,54,4.2,1,65.5,attention,"État satisfaisant, contrôle qualité OK",2,12,2,False,False,normal,nuageux
2022-02-16 15:09:33,Hôpital Général Douala,A-,54,7,0,47,4.4,55,100.0,normale,"Bon état général, légère variation température",2,15,2,False,False,normal,nuageux
2022-02-16 16:31:57,Hôpital Général Douala,B+,48,6,0,42,4.4,15,99.7,normale,Parfait pour transfusion immédiate,2,16,2,False,False,normal,pluvieux
2022-02-16 18:46:27,Hôpital Général Douala,A+,38,8,20,50,4.6,18,100.0,normale,Attention: proche expiration,2,18,2,False,False,normal,pluvieux
2022-02-16 22:52:18,Hôpital Général Douala,B+,37,7,22,52,3.8,27,92.4,normale,"Bon état général, légère variation température",2,22,2,False,False,normal,ensoleillé
2022-02-18 10:59:06,Hôpital Général Douala,O-,39,5,27,61,3.8,56,100.0,normale,"Bon état général, légère variation température",4,10,2,False,False,normal,nuageux
2022-02-19 02:27:03,Hôpital Général Douala,A+,11,10,0,1,3.9,8,100.0,critique,URGENT: Stock critique - Urgent: vérifier température stockage,5,2,2,True,False,normal,pluvieux
2022-02-19 02:50:02,Hôpital Général Douala,O+,15,8,17,24,3.7,10,100.0,normale,Contrôle bactériologique négatif,5,2,2,True,False,normal,nuageux
2022-02-19 04:40:10,Hôpital Général Douala,B+,18,5,0,13,4.2,11,99.3,faible,"État satisfaisant, contrôle qualité OK",5,4,2,True,False,normal,nuageux
2022-02-19 16:15:22,Hôpital Général Douala,O+,40,6,0,34,4.3,28,97.2,normale,"Bon état général, légère variation température",5,16,2,True,False,normal,ensoleillé
2022-02-20 01:00:58,Hôpital Général Douala,A+,17,6,0,11,4.1,4,81.7,faible,Contrôle bactériologique négatif,6,1,2,True,False,normal,ensoleillé
2022-02-21 08:52:13,Hôpital Général Douala,B+,37,7,0,30,4.1,2,87.0,normale,Hémoglobine dans les normes,0,8,2,False,False,normal,nuageux
2022-02-21 10:18:01,Hôpital Général Douala,A+,39,9,0,30,3.9,5,100.0,normale,"État satisfaisant, contrôle qualité OK",0,10,2,False,False,normal,nuageux
2022-02-22 01:04:50,Hôpital Général Douala,O+,26,9,15,32,3.8,1,62.5,attention,Urgent: vérifier température stockage,1,1,2,False,False,normal,nuageux
2022-02-22 06:23:36,Hôpital Général Douala,A-,56,11,0,45,4.4,33,100.0,normale,Attention: proche expiration,1,6,2,False,False,normal,nuageux
2022-02-22 07:43:58,Hôpital Général Douala,O+,51,5,23,69,3.4,23,100.0,normale,"Excellent état, conservation parfaite",1,7,2,False,False,normal,nuageux
2022-02-22 10:53:54,Hôpital Général Douala,B+,82,10,22,94,3.8,28,98.6,normale,Attention: proche expiration,1,10,2,False,False,normal,pluvieux
2022-02-22 11:24:05,Hôpital Général Douala,A-,83,11,0,72,3.4,6,100.0,normale,Hémoglobine dans les normes,1,11,2,False,False,épidémie,ensoleillé
2022-02-22 16:08:43,Hôpital Général Douala,O+,65,5,19,79,3.7,8,100.0,normale,Parfait pour transfusion immédiate,1,16,2,False,False,accident_route,ensoleillé
2022-02-22 18:42:58,Hôpital Général Douala,A+,52,8,0,44,4.9,1,64.9,attention,Parfait pour transfusion immédiate,1,18,2,False,False,normal,orageux
2022-02-23 07:07:00,Hôpital Général Douala,AB+,64,6,19,77,3.0,37,93.8,normale,Attention: proche expiration,2,7,2,False,False,normal,pluvieux
2022-02-23 10:21:46,Hôpital Général Douala,B+,38,10,0,28,4.8,42,100.0,normale,Contrôle bactériologique négatif,2,10,2,False,False,normal,ensoleillé
2022-02-23 12:52:54,Hôpital Général Douala,O-,38,7,0,31,4.6,86,100.0,normale,"Excellent état, conservation parfaite",2,12,2,False,False,normal,ensoleillé
2022-02-24 01:34:49,Hôpital Général Douala,B-,29,6,0,23,3.8,3,82.2,normale,"État satisfaisant, contrôle qualité OK",3,1,2,False,False,normal,nuageux
2022-02-24 16:07:47,Hôpital Général Douala,A+,70,5,0,65,3.0,8,100.0,normale,Attention: proche expiration,3,16,2,False,False,normal,pluvieux
2022-02-24 17:08:08,Hôpital Général Douala,O+,53,6,0,47,3.6,1,47.7,attention,Parfait pour transfusion immédiate,3,17,2,False,False,normal,nuageux
2022-02-25 11:10:33,Hôpital Général Douala,O+,60,4,24,80,4.4,6,100.0,normale,Attention: proche expiration,4,11,2,False,False,épidémie,nuageux
2022-02-26 08:18:06,Hôpital Général Douala,O+,39,4,0,35,3.6,30,98.3,normale,Attention: proche expiration,5,8,2,True,False,normal,pluvieux
2022-02-27 02:43:52,Hôpital Général Douala,B+,16,0,0,16,3.3,3,82.9,faible,Hémoglobine dans les normes,6,2,2,True,False,normal,nuageux
2022-02-27 14:32:10,Hôpital Général Douala,O+,35,6,0,29,4.3,15,99.4,normale,"État satisfaisant, contrôle qualité OK",6,14,2,True,False,normal,ensoleillé
2022-02-27 17:37:09,Hôpital Général Douala,A+,42,5,17,54,3.4,1,59.5,attention,"Excellent état, conservation parfaite",6,17,2,True,False,normal,ensoleillé
2022-02-28 02:53:58,Hôpital Général Douala,A+,25,3,0,22,3.8,1,62.7,attention,"Bon état général, légère variation température",0,2,2,False,False,normal,pluvieux
2022-02-28 07:18:38,Hôpital Général Douala,A+,43,8,20,55,3.8,8,94.4,normale,Urgent: vérifier température stockage,0,7,2,False,False,normal,pluvieux
2022-02-28 10:38:49,Hôpital Général Douala,O+,50,5,0,45,4.1,15,93.6,normale,Contrôle bactériologique négatif,0,10,2,False,False,normal,nuageux
2022-02-28 12:05:18,Hôpital Général Douala,O+,27,10,12,29,4.1,2,87.5,normale,Contrôle bactériologique négatif,0,12,2,False,False,normal,orageux
2022-03-01 01:04:58,Hôpital Général Douala,O+,22,3,0,19,4.7,1,62.9,faible,"Bon état général, légère variation température",1,1,3,False,False,normal,ensoleillé
2022-03-01 01:16:47,Hôpital Général Douala,O-,22,9,0,13,4.0,9,100.0,faible,"État satisfaisant, contrôle qualité OK",1,1,3,False,False,normal,ensoleillé
2022-03-01 10:23:06,Hôpital Général Douala,A+,26,8,19,37,3.6,38,100.0,normale,Hémoglobine dans les normes,1,10,3,False,False,normal,pluvieux
2022-03-01 17:55:05,Hôpital Général Douala,O-,41,6,17,52,3.9,8,99.9,normale,Contrôle bactériologique négatif,1,17,3,False,False,normal,ensoleillé
