timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-01-08 02:14:38,Hôpital Laquintinie,O+,26,0,0,26,3.9,6,100.0,normale,Contrôle bactériologique négatif,5,2,1,True,True,normal,ensoleillé
2022-01-08 04:45:09,Hôpital Laquintinie,O+,27,2,0,25,3.5,48,100.0,normale,Contrôle bactériologique négatif,5,4,1,True,True,normal,ensoleillé
2022-01-09 19:35:26,Hôpital Laquintinie,A+,24,7,0,17,3.5,19,100.0,faible,Contrôle bactériologique négatif,6,19,1,True,True,normal,orageux
2022-01-10 00:17:27,Hôpital Laquintinie,A+,12,5,22,29,3.9,31,95.9,normale,Urgent: vérifier température stockage,0,0,1,False,True,normal,ensoleillé
2022-01-10 04:55:05,Hôpital Laquintinie,O+,26,5,0,21,4.4,2,90.2,normale,Hémoglobine dans les normes,0,4,1,False,True,normal,ensoleillé
2022-01-10 12:38:37,Hôpital Laquintinie,O+,53,6,0,47,3.7,25,100.0,normale,"État satisfaisant, contrôle qualité OK",0,12,1,False,True,normal,ensoleillé
2022-01-10 14:24:39,Hôpital Laquintinie,O-,81,4,0,77,4.1,1,62.0,attention,"Excellent état, conservation parfaite",0,14,1,False,True,campagne_don,pluvieux
2022-01-11 03:56:33,Hôpital Laquintinie,A-,52,7,0,45,4.5,29,94.5,normale,"Excellent état, conservation parfaite",1,3,1,False,True,normal,pluvieux
2022-01-11 20:41:11,Hôpital Laquintinie,O+,92,10,26,108,3.7,25,100.0,normale,Attention: proche expiration,1,20,1,False,True,normal,pluvieux
2022-01-12 00:45:47,Hôpital Laquintinie,O-,19,11,0,8,3.7,1,61.1,critique,URGENT: Stock critique - Contrôle bactériologique négatif,2,0,1,False,True,normal,ensoleillé
2022-01-12 13:00:59,Hôpital Laquintinie,A+,57,13,20,64,3.4,7,100.0,normale,Hémoglobine dans les normes,2,13,1,False,True,normal,nuageux
2022-01-13 04:48:52,Hôpital Laquintinie,O+,29,16,0,13,4.5,12,100.0,faible,"Bon état général, légère variation température",3,4,1,False,True,normal,ensoleillé
2022-01-13 14:46:37,Hôpital Laquintinie,A-,32,8,0,24,3.4,1,57.0,attention,Attention: proche expiration,3,14,1,False,True,normal,pluvieux
2022-01-13 23:06:46,Hôpital Laquintinie,A+,46,10,0,36,4.1,4,80.3,normale,Hémoglobine dans les normes,3,23,1,False,True,normal,ensoleillé
2022-01-14 09:26:15,Hôpital Laquintinie,O+,64,6,0,58,5.1,2,78.8,normale,Contrôle bactériologique négatif,4,9,1,False,True,normal,orageux
2022-01-14 11:58:31,Hôpital Laquintinie,O+,53,11,13,55,4.6,11,100.0,normale,Contrôle bactériologique négatif,4,11,1,False,True,normal,ensoleillé
2022-01-15 06:28:59,Hôpital Laquintinie,AB+,27,3,0,24,4.3,19,100.0,normale,Contrôle bactériologique négatif,5,6,1,True,True,normal,ensoleillé
2022-01-15 14:34:36,Hôpital Laquintinie,A+,27,5,0,22,3.5,55,100.0,normale,"Bon état général, légère variation température",5,14,1,True,True,normal,pluvieux
2022-01-15 19:38:44,Hôpital Laquintinie,B+,45,4,16,57,3.5,1,62.1,attention,Urgent: vérifier température stockage,5,19,1,True,True,normal,ensoleillé
2022-01-16 01:33:23,Hôpital Laquintinie,AB+,14,6,0,8,3.9,3,89.9,critique,URGENT: Stock critique - Urgent: vérifier température stockage,6,1,1,True,True,accident_route,ensoleillé
2022-01-16 20:19:33,Hôpital Laquintinie,O-,35,5,0,30,4.1,15,99.2,normale,Hémoglobine dans les normes,6,20,1,True,True,normal,pluvieux
2022-01-17 16:27:32,Hôpital Laquintinie,A+,55,9,0,46,4.4,72,95.4,normale,Hémoglobine dans les normes,0,16,1,False,True,normal,pluvieux
2022-01-18 04:32:58,Hôpital Laquintinie,O-,31,11,19,39,3.8,7,100.0,normale,Contrôle bactériologique négatif,1,4,1,False,True,normal,ensoleillé
2022-01-18 16:03:20,Hôpital Laquintinie,A-,64,9,0,55,4.4,1,60.5,attention,Hémoglobine dans les normes,1,16,1,False,True,normal,orageux
2022-01-19 13:43:10,Hôpital Laquintinie,O+,48,9,0,39,3.7,4,88.0,normale,Urgent: vérifier température stockage,2,13,1,False,True,normal,pluvieux
2022-01-19 19:14:52,Hôpital Laquintinie,O+,53,11,0,42,4.2,22,99.8,normale,"Excellent état, conservation parfaite",2,19,1,False,True,normal,ensoleillé
2022-01-20 06:03:04,Hôpital Laquintinie,O+,55,11,0,44,3.7,33,97.4,normale,Hémoglobine dans les normes,3,6,1,False,True,normal,pluvieux
2022-01-20 15:06:24,Hôpital Laquintinie,O+,32,14,25,43,4.0,2,85.7,normale,"Bon état général, légère variation température",3,15,1,False,True,normal,nuageux
2022-01-20 16:49:49,Hôpital Laquintinie,O+,81,5,0,76,3.8,27,100.0,normale,Contrôle bactériologique négatif,3,16,1,False,True,normal,pluvieux
2022-01-20 22:40:49,Hôpital Laquintinie,O+,73,12,22,83,4.1,12,100.0,normale,"Excellent état, conservation parfaite",3,22,1,False,True,normal,ensoleillé
2022-01-21 00:34:36,Hôpital Laquintinie,O-,28,6,0,22,3.9,29,100.0,normale,Parfait pour transfusion immédiate,4,0,1,False,True,normal,ensoleillé
2022-01-21 09:58:11,Hôpital Laquintinie,O-,86,11,0,75,5.1,1,60.5,attention,"État satisfaisant, contrôle qualité OK",4,9,1,False,True,normal,ensoleillé
2022-01-21 16:44:20,Hôpital Laquintinie,A+,79,7,0,72,4.2,5,100.0,normale,"État satisfaisant, contrôle qualité OK",4,16,1,False,True,normal,ensoleillé
2022-01-21 17:10:06,Hôpital Laquintinie,O-,45,8,0,37,3.6,6,100.0,normale,Contrôle bactériologique négatif,4,17,1,False,True,normal,ensoleillé
2022-01-22 07:42:51,Hôpital Laquintinie,O+,19,4,0,15,3.1,13,100.0,faible,Urgent: vérifier température stockage,5,7,1,True,True,normal,ensoleillé
2022-01-22 21:48:30,Hôpital Laquintinie,A+,28,5,0,23,3.1,34,98.2,normale,Parfait pour transfusion immédiate,5,21,1,True,True,normal,ensoleillé
2022-01-23 13:48:54,Hôpital Laquintinie,A+,56,5,17,68,3.7,1,64.3,attention,Urgent: vérifier température stockage,6,13,1,True,True,normal,orageux
2022-01-23 19:14:24,Hôpital Laquintinie,A+,42,6,0,36,3.2,15,100.0,normale,"État satisfaisant, contrôle qualité OK",6,19,1,True,True,normal,ensoleillé
2022-01-23 21:35:23,Hôpital Laquintinie,A+,28,8,24,44,3.4,22,100.0,normale,Attention: proche expiration,6,21,1,True,True,normal,pluvieux
2022-01-24 00:15:44,Hôpital Laquintinie,O+,24,9,0,15,4.5,1,54.8,faible,"Excellent état, conservation parfaite",0,0,1,False,True,normal,ensoleillé
2022-01-25 04:41:24,Hôpital Laquintinie,O+,31,15,0,16,3.9,4,86.0,faible,"Bon état général, légère variation température",1,4,1,False,True,normal,nuageux
2022-01-25 09:34:47,Hôpital Laquintinie,O+,67,14,0,53,4.2,15,98.2,normale,"Excellent état, conservation parfaite",1,9,1,False,True,normal,nuageux
2022-01-25 15:37:22,Hôpital Laquintinie,B+,47,10,31,68,4.0,19,93.8,normale,Hémoglobine dans les normes,1,15,1,False,True,normal,ensoleillé
2022-01-26 00:34:27,Hôpital Laquintinie,O+,42,5,0,37,3.6,37,97.0,normale,"Excellent état, conservation parfaite",2,0,1,False,True,normal,nuageux
2022-01-26 09:28:50,Hôpital Laquintinie,A+,75,11,15,79,4.7,16,91.4,normale,"Excellent état, conservation parfaite",2,9,1,False,True,normal,ensoleillé
2022-01-26 12:33:03,Hôpital Laquintinie,O+,79,12,0,67,3.8,24,100.0,normale,Parfait pour transfusion immédiate,2,12,1,False,True,normal,nuageux
2022-01-27 02:43:57,Hôpital Laquintinie,O+,27,7,17,37,3.3,52,100.0,normale,"Excellent état, conservation parfaite",3,2,1,False,True,normal,nuageux
2022-01-27 23:23:09,Hôpital Laquintinie,B+,30,8,0,22,3.8,47,91.9,normale,"Excellent état, conservation parfaite",3,23,1,False,True,normal,ensoleillé
2022-01-28 10:31:43,Hôpital Laquintinie,A+,90,8,21,103,4.2,25,100.0,normale,Attention: proche expiration,4,10,1,False,True,normal,pluvieux
2022-01-29 05:25:25,Hôpital Laquintinie,O+,18,10,0,8,3.4,16,100.0,critique,URGENT: Stock critique - Attention: proche expiration,5,5,1,True,True,normal,ensoleillé
2022-01-29 13:21:08,Hôpital Laquintinie,O+,37,4,0,33,4.2,3,81.0,normale,Hémoglobine dans les normes,5,13,1,True,True,normal,pluvieux
2022-01-29 15:26:58,Hôpital Laquintinie,A-,40,7,0,33,2.7,1,61.3,attention,Hémoglobine dans les normes,5,15,1,True,True,normal,ensoleillé
2022-01-30 00:30:17,Hôpital Laquintinie,A-,32,6,22,48,3.9,1,70.6,normale,Attention: proche expiration,6,0,1,True,True,normal,ensoleillé
2022-01-30 00:46:09,Hôpital Laquintinie,O+,13,6,0,7,4.5,20,100.0,critique,URGENT: Stock critique - Contrôle bactériologique négatif,6,0,1,True,True,normal,ensoleillé
2022-01-30 05:02:59,Hôpital Laquintinie,O+,28,5,0,23,4.6,4,88.0,normale,Hémoglobine dans les normes,6,5,1,True,True,normal,pluvieux
2022-01-31 01:52:44,Hôpital Laquintinie,B-,40,13,0,27,3.3,2,89.3,normale,"État satisfaisant, contrôle qualité OK",0,1,1,False,True,normal,orageux
2022-01-31 16:07:11,Hôpital Laquintinie,O+,53,10,0,43,4.4,2,83.1,normale,"Excellent état, conservation parfaite",0,16,1,False,True,normal,nuageux
2022-01-31 23:41:39,Hôpital Laquintinie,O-,32,5,21,48,3.4,12,100.0,normale,Parfait pour transfusion immédiate,0,23,1,False,True,normal,pluvieux
2022-02-01 06:24:21,Hôpital Laquintinie,O+,40,5,27,62,4.8,2,84.0,normale,"État satisfaisant, contrôle qualité OK",1,6,2,False,False,normal,ensoleillé
2022-02-01 13:49:46,Hôpital Laquintinie,O+,40,7,0,33,4.8,4,85.7,normale,Contrôle bactériologique négatif,1,13,2,False,False,normal,pluvieux
2022-02-01 17:57:10,Hôpital Laquintinie,O-,54,9,0,45,3.5,49,95.1,normale,Hémoglobine dans les normes,1,17,2,False,False,normal,nuageux
2022-02-01 20:43:07,Hôpital Laquintinie,A-,42,4,0,38,3.5,51,100.0,normale,Urgent: vérifier température stockage,1,20,2,False,False,normal,orageux
2022-02-01 23:07:07,Hôpital Laquintinie,O+,31,8,0,23,4.3,1,63.5,attention,Urgent: vérifier température stockage,1,23,2,False,False,normal,pluvieux
2022-02-02 20:34:16,Hôpital Laquintinie,O+,47,5,14,56,4.1,1,62.4,attention,Urgent: vérifier température stockage,2,20,2,False,False,normal,nuageux
2022-02-03 03:55:01,Hôpital Laquintinie,O+,37,6,0,31,3.9,26,100.0,normale,Hémoglobine dans les normes,3,3,2,False,False,normal,orageux
2022-02-03 11:43:59,Hôpital Laquintinie,A+,72,5,0,67,4.7,24,94.1,normale,"Excellent état, conservation parfaite",3,11,2,False,False,normal,nuageux
2022-02-03 17:44:53,Hôpital Laquintinie,O+,44,7,0,37,3.9,23,100.0,normale,Urgent: vérifier température stockage,3,17,2,False,False,normal,ensoleillé
2022-02-03 17:58:29,Hôpital Laquintinie,A+,51,6,19,64,3.1,18,100.0,normale,"Excellent état, conservation parfaite",3,17,2,False,False,normal,pluvieux
2022-02-03 21:38:40,Hôpital Laquintinie,A+,60,5,19,74,4.3,2,73.1,normale,"Excellent état, conservation parfaite",3,21,2,False,False,normal,pluvieux
2022-02-05 04:30:56,Hôpital Laquintinie,O+,10,4,13,19,4.0,11,100.0,faible,Urgent: vérifier température stockage,5,4,2,True,False,normal,pluvieux
2022-02-05 14:13:42,Hôpital Laquintinie,A+,21,5,19,35,3.5,32,98.8,normale,"Bon état général, légère variation température",5,14,2,True,False,normal,nuageux
2022-02-05 16:10:15,Hôpital Laquintinie,A+,60,4,0,56,3.1,6,100.0,normale,"Excellent état, conservation parfaite",5,16,2,True,False,normal,ensoleillé
2022-02-05 16:26:17,Hôpital Laquintinie,A+,23,4,0,19,3.6,1,63.4,faible,Urgent: vérifier température stockage,5,16,2,True,False,normal,nuageux
2022-02-05 16:59:10,Hôpital Laquintinie,O+,45,6,21,60,4.1,1,67.0,attention,Attention: proche expiration,5,16,2,True,False,normal,pluvieux
2022-02-06 02:49:46,Hôpital Laquintinie,A-,18,4,0,14,3.9,3,89.0,faible,Parfait pour transfusion immédiate,6,2,2,True,False,normal,pluvieux
2022-02-06 14:18:46,Hôpital Laquintinie,A+,28,6,0,22,3.4,3,83.9,normale,"Excellent état, conservation parfaite",6,14,2,True,False,normal,ensoleillé
2022-02-06 22:02:55,Hôpital Laquintinie,A-,32,5,20,47,4.1,12,96.3,normale,"État satisfaisant, contrôle qualité OK",6,22,2,True,False,normal,ensoleillé
2022-02-07 01:21:57,Hôpital Laquintinie,O+,29,8,10,31,5.1,1,63.0,attention,"État satisfaisant, contrôle qualité OK",0,1,2,False,False,normal,pluvieux
2022-02-07 03:07:54,Hôpital Laquintinie,O-,27,8,0,19,3.8,12,94.9,faible,Contrôle bactériologique négatif,0,3,2,False,False,normal,pluvieux
2022-02-07 11:09:59,Hôpital Laquintinie,A+,59,11,0,48,3.3,38,100.0,normale,Urgent: vérifier température stockage,0,11,2,False,False,normal,orageux
2022-02-07 19:23:32,Hôpital Laquintinie,O-,70,4,0,66,2.7,6,97.4,normale,Hémoglobine dans les normes,0,19,2,False,False,normal,pluvieux
2022-02-08 06:51:01,Hôpital Laquintinie,O+,64,8,21,77,4.8,36,97.8,normale,Attention: proche expiration,1,6,2,False,False,urgence_médicale,nuageux
2022-02-08 19:17:04,Hôpital Laquintinie,B+,58,8,0,50,4.5,21,96.5,normale,Urgent: vérifier température stockage,1,19,2,False,False,normal,ensoleillé
2022-02-09 09:36:16,Hôpital Laquintinie,A+,51,8,0,43,3.3,4,89.0,normale,Urgent: vérifier température stockage,2,9,2,False,False,normal,pluvieux
2022-02-09 20:29:48,Hôpital Laquintinie,O+,57,6,22,73,3.2,20,98.6,normale,Attention: proche expiration,2,20,2,False,False,normal,pluvieux
2022-02-10 02:15:51,Hôpital Laquintinie,A+,14,6,0,8,3.7,26,100.0,critique,"URGENT: Stock critique - Bon état général, légère variation température",3,2,2,False,False,normal,pluvieux
2022-02-10 10:20:04,Hôpital Laquintinie,B+,63,7,27,83,3.6,45,98.4,normale,"État satisfaisant, contrôle qualité OK",3,10,2,False,False,normal,ensoleillé
2022-02-10 10:56:45,Hôpital Laquintinie,A+,34,4,17,47,3.8,15,100.0,normale,Contrôle bactériologique négatif,3,10,2,False,False,normal,nuageux
2022-02-11 05:12:11,Hôpital Laquintinie,O+,20,3,0,17,3.7,36,98.7,faible,Contrôle bactériologique négatif,4,5,2,False,False,normal,ensoleillé
2022-02-11 19:22:44,Hôpital Laquintinie,O-,36,0,0,36,4.0,18,100.0,normale,Contrôle bactériologique négatif,4,19,2,False,False,normal,ensoleillé
2022-02-12 02:26:14,Hôpital Laquintinie,A+,19,9,0,10,3.4,3,87.6,faible,"Bon état général, légère variation température",5,2,2,True,False,normal,pluvieux
2022-02-12 03:45:47,Hôpital Laquintinie,O-,19,5,0,14,3.2,1,61.0,faible,"Bon état général, légère variation température",5,3,2,True,False,normal,ensoleillé
2022-02-12 04:57:32,Hôpital Laquintinie,A+,25,2,28,51,3.4,16,100.0,normale,"Bon état général, légère variation température",5,4,2,True,False,normal,ensoleillé
2022-02-12 07:12:28,Hôpital Laquintinie,A+,29,6,0,23,3.9,16,95.9,normale,Parfait pour transfusion immédiate,5,7,2,True,False,normal,nuageux
2022-02-12 09:14:32,Hôpital Laquintinie,B+,52,9,0,43,3.4,1,54.4,attention,"Bon état général, légère variation température",5,9,2,True,False,normal,pluvieux
2022-02-12 17:48:28,Hôpital Laquintinie,A+,44,5,21,60,3.6,28,93.8,normale,"Bon état général, légère variation température",5,17,2,True,False,normal,ensoleillé
2022-02-12 23:22:30,Hôpital Laquintinie,O+,21,7,0,14,3.5,21,97.1,faible,Contrôle bactériologique négatif,5,23,2,True,False,normal,ensoleillé
2022-02-13 10:45:32,Hôpital Laquintinie,O-,27,3,0,24,3.7,14,100.0,normale,Hémoglobine dans les normes,6,10,2,True,False,normal,ensoleillé
2022-02-13 12:19:51,Hôpital Laquintinie,B+,26,7,0,19,3.9,9,98.4,faible,"État satisfaisant, contrôle qualité OK",6,12,2,True,False,normal,nuageux
2022-02-13 15:07:27,Hôpital Laquintinie,O-,15,5,0,10,4.6,5,99.5,faible,Attention: proche expiration,6,15,2,True,False,normal,pluvieux
2022-02-14 20:17:29,Hôpital Laquintinie,O+,6,9,0,0,4.0,29,100.0,critique,URGENT: Stock critique - Attention: proche expiration,0,20,2,False,False,normal,ensoleillé
2022-02-15 10:42:46,Hôpital Laquintinie,O+,52,6,0,46,3.6,27,100.0,normale,"Bon état général, légère variation température",1,10,2,False,False,normal,nuageux
2022-02-15 13:02:35,Hôpital Laquintinie,A+,41,4,0,37,4.4,2,95.9,normale,Contrôle bactériologique négatif,1,13,2,False,False,normal,ensoleillé
2022-02-15 13:14:52,Hôpital Laquintinie,A+,38,5,19,52,3.7,7,93.8,normale,Attention: proche expiration,1,13,2,False,False,normal,pluvieux
2022-02-16 15:27:24,Hôpital Laquintinie,O-,69,11,0,58,4.2,60,95.6,normale,"Bon état général, légère variation température",2,15,2,False,False,normal,nuageux
2022-02-16 15:34:27,Hôpital Laquintinie,O+,41,7,0,34,4.5,18,97.7,normale,"État satisfaisant, contrôle qualité OK",2,15,2,False,False,normal,ensoleillé
2022-02-17 01:54:07,Hôpital Laquintinie,A+,25,6,0,19,4.0,25,97.0,faible,Urgent: vérifier température stockage,3,1,2,False,False,normal,pluvieux
2022-02-17 08:49:09,Hôpital Laquintinie,O+,43,6,24,61,3.4,2,88.4,normale,"État satisfaisant, contrôle qualité OK",3,8,2,False,False,normal,ensoleillé
2022-02-17 17:01:33,Hôpital Laquintinie,O-,34,4,0,30,4.4,4,75.2,normale,Attention: proche expiration,3,17,2,False,False,normal,nuageux
2022-02-18 19:49:01,Hôpital Laquintinie,O+,76,6,23,93,4.7,1,53.1,attention,"Bon état général, légère variation température",4,19,2,False,False,normal,ensoleillé
2022-02-19 00:16:45,Hôpital Laquintinie,B+,13,4,0,9,3.6,10,100.0,critique,URGENT: Stock critique - Urgent: vérifier température stockage,5,0,2,True,False,normal,pluvieux
2022-02-19 03:23:06,Hôpital Laquintinie,A+,9,8,0,1,4.0,9,100.0,critique,URGENT: Stock critique - Contrôle bactériologique négatif,5,3,2,True,False,normal,ensoleillé
2022-02-19 18:32:46,Hôpital Laquintinie,O+,13,10,0,3,3.6,17,100.0,critique,"URGENT: Stock critique - Bon état général, légère variation température",5,18,2,True,False,normal,ensoleillé
2022-02-20 18:05:23,Hôpital Laquintinie,AB+,46,4,0,42,2.4,10,95.9,normale,"Excellent état, conservation parfaite",6,18,2,True,False,normal,ensoleillé
2022-02-20 21:00:46,Hôpital Laquintinie,O-,25,4,19,40,4.0,11,99.3,normale,"État satisfaisant, contrôle qualité OK",6,21,2,True,False,normal,orageux
2022-02-21 08:28:28,Hôpital Laquintinie,A+,37,3,0,34,4.1,1,68.0,attention,"Excellent état, conservation parfaite",0,8,2,False,False,normal,pluvieux
2022-02-22 01:11:36,Hôpital Laquintinie,O+,30,7,0,23,3.7,44,100.0,normale,Parfait pour transfusion immédiate,1,1,2,False,False,normal,pluvieux
2022-02-22 05:59:58,Hôpital Laquintinie,A+,18,8,18,28,4.1,2,89.3,normale,Contrôle bactériologique négatif,1,5,2,False,False,normal,ensoleillé
2022-02-22 08:25:59,Hôpital Laquintinie,O+,48,5,0,43,3.7,1,55.0,attention,Parfait pour transfusion immédiate,1,8,2,False,False,normal,ensoleillé
2022-02-22 15:47:10,Hôpital Laquintinie,A+,57,7,17,67,3.8,1,64.2,attention,"Bon état général, légère variation température",1,15,2,False,False,normal,nuageux
2022-02-22 23:52:28,Hôpital Laquintinie,O+,22,11,0,11,3.9,58,98.4,faible,"État satisfaisant, contrôle qualité OK",1,23,2,False,False,normal,nuageux
2022-02-23 00:56:53,Hôpital Laquintinie,O+,20,8,19,31,3.8,9,100.0,normale,"Bon état général, légère variation température",2,0,2,False,False,normal,ensoleillé
2022-02-23 05:19:48,Hôpital Laquintinie,A+,36,6,0,30,4.0,5,91.0,normale,"État satisfaisant, contrôle qualité OK",2,5,2,False,False,normal,pluvieux
2022-02-23 06:59:09,Hôpital Laquintinie,B+,56,10,26,72,3.8,5,100.0,normale,Contrôle bactériologique négatif,2,6,2,False,False,normal,nuageux
2022-02-23 07:08:20,Hôpital Laquintinie,O+,54,8,0,46,3.7,4,84.7,normale,Attention: proche expiration,2,7,2,False,False,normal,nuageux
2022-02-23 11:57:09,Hôpital Laquintinie,A+,23,8,0,15,4.0,11,97.9,faible,Hémoglobine dans les normes,2,11,2,False,False,normal,nuageux
2022-02-23 17:12:39,Hôpital Laquintinie,AB+,60,11,0,49,4.2,52,100.0,normale,"Excellent état, conservation parfaite",2,17,2,False,False,normal,orageux
2022-02-23 18:12:53,Hôpital Laquintinie,O+,50,10,14,54,4.1,9,95.0,normale,"Excellent état, conservation parfaite",2,18,2,False,False,normal,pluvieux
2022-02-24 05:21:15,Hôpital Laquintinie,A+,24,2,0,22,4.1,10,95.8,normale,Attention: proche expiration,3,5,2,False,False,normal,ensoleillé
2022-02-24 10:45:10,Hôpital Laquintinie,O+,36,12,0,24,3.5,12,97.2,normale,"Bon état général, légère variation température",3,10,2,False,False,normal,pluvieux
2022-02-24 16:34:51,Hôpital Laquintinie,O+,56,8,0,48,3.6,12,93.0,normale,"Bon état général, légère variation température",3,16,2,False,False,normal,ensoleillé
2022-02-25 00:52:36,Hôpital Laquintinie,AB+,12,11,24,25,4.4,5,100.0,normale,Urgent: vérifier température stockage,4,0,2,False,False,normal,orageux
2022-02-25 03:45:34,Hôpital Laquintinie,A+,36,7,0,29,4.0,33,100.0,normale,"État satisfaisant, contrôle qualité OK",4,3,2,False,False,normal,ensoleillé
2022-02-25 09:57:00,Hôpital Laquintinie,A+,44,5,0,39,3.7,1,63.7,attention,Contrôle bactériologique négatif,4,9,2,False,False,normal,ensoleillé
2022-02-26 00:25:24,Hôpital Laquintinie,O-,12,4,29,37,4.1,29,95.2,normale,Attention: proche expiration,5,0,2,True,False,normal,pluvieux
2022-02-26 09:09:55,Hôpital Laquintinie,O+,32,3,0,29,4.5,9,95.5,normale,"Excellent état, conservation parfaite",5,9,2,True,False,épidémie,ensoleillé
2022-02-26 16:39:59,Hôpital Laquintinie,O-,29,6,16,39,4.3,1,59.2,attention,"Excellent état, conservation parfaite",5,16,2,True,False,campagne_don,orageux
2022-02-27 01:57:58,Hôpital Laquintinie,B-,18,4,0,14,4.5,8,98.0,faible,Contrôle bactériologique négatif,6,1,2,True,False,normal,nuageux
2022-02-27 02:15:50,Hôpital Laquintinie,A+,20,4,0,16,4.4,3,81.1,faible,Contrôle bactériologique négatif,6,2,2,True,False,normal,nuageux
2022-02-27 06:02:33,Hôpital Laquintinie,A+,21,7,0,14,4.2,9,100.0,faible,"État satisfaisant, contrôle qualité OK",6,6,2,True,False,normal,ensoleillé
2022-02-27 06:48:46,Hôpital Laquintinie,B+,27,3,0,24,3.8,36,94.4,normale,"État satisfaisant, contrôle qualité OK",6,6,2,True,False,normal,pluvieux
2022-02-27 10:48:36,Hôpital Laquintinie,B+,49,7,0,42,3.3,1,65.4,attention,Contrôle bactériologique négatif,6,10,2,True,False,normal,nuageux
2022-02-27 12:25:48,Hôpital Laquintinie,O+,39,7,10,42,3.7,3,86.9,normale,Attention: proche expiration,6,12,2,True,False,normal,ensoleillé
2022-02-27 20:12:09,Hôpital Laquintinie,A-,30,5,0,25,4.2,21,97.9,normale,Urgent: vérifier température stockage,6,20,2,True,False,normal,ensoleillé
2022-02-28 00:16:28,Hôpital Laquintinie,A-,29,1,0,28,3.7,24,96.1,normale,"Excellent état, conservation parfaite",0,0,2,False,False,normal,ensoleillé
2022-02-28 06:08:47,Hôpital Laquintinie,O+,74,4,0,70,4.7,1,56.3,attention,Hémoglobine dans les normes,0,6,2,False,False,normal,ensoleillé
2022-02-28 06:52:07,Hôpital Laquintinie,A+,65,7,20,78,3.1,1,44.4,attention,Urgent: vérifier température stockage,0,6,2,False,False,épidémie,nuageux
2022-02-28 11:40:54,Hôpital Laquintinie,O+,37,11,24,50,5.1,1,58.8,attention,Attention: proche expiration,0,11,2,False,False,normal,nuageux
2022-02-28 12:41:12,Hôpital Laquintinie,A-,67,8,0,59,3.3,1,63.4,attention,Urgent: vérifier température stockage,0,12,2,False,False,normal,nuageux
2022-02-28 13:16:34,Hôpital Laquintinie,A+,57,7,0,50,4.8,37,96.9,normale,Contrôle bactériologique négatif,0,13,2,False,False,normal,orageux
2022-02-28 19:24:52,Hôpital Laquintinie,A+,48,8,19,59,4.0,20,93.7,normale,Urgent: vérifier température stockage,0,19,2,False,False,normal,pluvieux
