timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-01-30 02:24:38,Hôpital de District Bonassama,O+,20,3,0,17,3.5,3,89.7,faible,"État satisfaisant, contrôle qualité OK",6,2,1,True,True,normal,nuageux
2022-01-30 07:27:20,Hôpital de District Bonassama,O+,50,8,0,42,3.5,8,100.0,normale,Parfait pour transfusion immédiate,6,7,1,True,True,normal,pluvieux
2022-01-30 07:39:51,Hôpital de District Bonassama,A+,37,7,0,30,3.7,16,100.0,normale,"État satisfaisant, contrôle qualité OK",6,7,1,True,True,normal,pluvieux
2022-01-30 09:18:26,Hôpital de District Bonassama,O-,56,4,0,52,4.2,90,100.0,normale,Urgent: vérifier température stockage,6,9,1,True,True,normal,ensoleillé
2022-01-30 10:15:07,Hôpital de District Bonassama,A+,26,8,0,18,4.7,1,63.1,faible,"Bon état général, légère variation température",6,10,1,True,True,normal,ensoleillé
2022-01-31 07:41:39,Hôpital de District Bonassama,O-,42,20,0,22,3.4,12,98.4,normale,Contrôle bactériologique négatif,0,7,1,False,True,normal,nuageux
2022-01-31 17:13:11,Hôpital de District Bonassama,A+,25,9,21,37,4.1,10,94.7,normale,"État satisfaisant, contrôle qualité OK",0,17,1,False,True,normal,nuageux
2022-01-31 20:50:17,Hôpital de District Bonassama,A+,34,12,0,22,3.6,9,99.9,normale,"Excellent état, conservation parfaite",0,20,1,False,True,normal,ensoleillé
2022-01-31 22:25:35,Hôpital de District Bonassama,O+,52,12,20,60,3.4,10,97.5,normale,Contrôle bactériologique négatif,0,22,1,False,True,normal,pluvieux
2022-01-31 23:21:56,Hôpital de District Bonassama,B+,25,2,0,23,3.8,3,86.7,normale,"Excellent état, conservation parfaite",0,23,1,False,True,normal,pluvieux
2022-02-01 12:59:54,Hôpital de District Bonassama,O+,53,5,0,48,3.6,7,97.3,normale,"Bon état général, légère variation température",1,12,2,False,False,normal,pluvieux
2022-02-01 23:55:02,Hôpital de District Bonassama,A+,21,6,18,33,4.1,5,100.0,normale,"État satisfaisant, contrôle qualité OK",1,23,2,False,False,normal,ensoleillé
2022-02-02 13:11:00,Hôpital de District Bonassama,A+,23,9,0,14,4.0,6,100.0,faible,Hémoglobine dans les normes,2,13,2,False,False,normal,pluvieux
2022-02-02 14:48:47,Hôpital de District Bonassama,A+,51,7,0,44,3.2,14,98.8,normale,Urgent: vérifier température stockage,2,14,2,False,False,normal,pluvieux
2022-02-03 00:34:23,Hôpital de District Bonassama,O+,23,5,15,33,3.4,31,98.5,normale,"Bon état général, légère variation température",3,0,2,False,False,normal,nuageux
2022-02-03 12:16:07,Hôpital de District Bonassama,O-,70,6,22,86,4.2,3,79.2,normale,"État satisfaisant, contrôle qualité OK",3,12,2,False,False,accident_route,orageux
2022-02-03 14:49:32,Hôpital de District Bonassama,A+,16,11,0,5,3.8,8,98.3,critique,URGENT: Stock critique - Hémoglobine dans les normes,3,14,2,False,False,normal,ensoleillé
2022-02-04 00:04:02,Hôpital de District Bonassama,O+,36,5,15,46,4.3,33,98.4,normale,"Excellent état, conservation parfaite",4,0,2,False,False,normal,nuageux
2022-02-04 04:55:33,Hôpital de District Bonassama,O+,29,5,0,24,4.3,1,58.0,attention,Attention: proche expiration,4,4,2,False,False,normal,pluvieux
2022-02-04 15:43:11,Hôpital de District Bonassama,O+,33,7,0,26,3.5,11,100.0,normale,Attention: proche expiration,4,15,2,False,False,normal,ensoleillé
2022-02-05 07:28:09,Hôpital de District Bonassama,O+,45,7,0,38,4.0,19,100.0,normale,Hémoglobine dans les normes,5,7,2,True,False,normal,nuageux
2022-02-05 08:28:26,Hôpital de District Bonassama,A+,61,4,0,57,3.6,1,60.4,attention,Parfait pour transfusion immédiate,5,8,2,True,False,normal,pluvieux
2022-02-05 09:47:41,Hôpital de District Bonassama,A+,55,5,16,66,4.4,24,100.0,normale,Parfait pour transfusion immédiate,5,9,2,True,False,normal,ensoleillé
2022-02-05 15:26:04,Hôpital de District Bonassama,B+,51,3,19,67,4.1,46,100.0,normale,Contrôle bactériologique négatif,5,15,2,True,False,normal,nuageux
2022-02-05 20:06:27,Hôpital de District Bonassama,O+,27,7,0,20,4.3,1,55.9,attention,"Excellent état, conservation parfaite",5,20,2,True,False,normal,pluvieux
2022-02-06 03:58:40,Hôpital de District Bonassama,B+,19,8,18,29,4.6,14,100.0,normale,"Excellent état, conservation parfaite",6,3,2,True,False,normal,orageux
2022-02-07 14:24:50,Hôpital de District Bonassama,A+,36,4,0,32,4.3,26,98.3,normale,Attention: proche expiration,0,14,2,False,False,normal,nuageux
2022-02-07 16:22:25,Hôpital de District Bonassama,A+,27,2,0,25,3.7,19,100.0,normale,Hémoglobine dans les normes,0,16,2,False,False,normal,ensoleillé
2022-02-08 02:00:39,Hôpital de District Bonassama,A+,38,3,0,35,3.1,1,60.6,attention,Urgent: vérifier température stockage,1,2,2,False,False,normal,pluvieux
2022-02-09 06:08:29,Hôpital de District Bonassama,O+,48,9,0,39,4.6,25,100.0,normale,"État satisfaisant, contrôle qualité OK",2,6,2,False,False,normal,ensoleillé
2022-02-09 06:29:35,Hôpital de District Bonassama,O-,62,6,14,70,4.4,4,90.8,normale,"État satisfaisant, contrôle qualité OK",2,6,2,False,False,normal,nuageux
2022-02-10 02:06:47,Hôpital de District Bonassama,A+,23,12,16,27,4.1,6,97.2,normale,"État satisfaisant, contrôle qualité OK",3,2,2,False,False,normal,ensoleillé
2022-02-11 05:34:50,Hôpital de District Bonassama,O-,29,5,0,24,4.5,12,100.0,normale,"Excellent état, conservation parfaite",4,5,2,False,False,normal,ensoleillé
2022-02-11 15:23:10,Hôpital de District Bonassama,O+,72,9,0,63,3.7,8,100.0,normale,Hémoglobine dans les normes,4,15,2,False,False,normal,ensoleillé
2022-02-11 23:47:17,Hôpital de District Bonassama,O+,28,5,0,23,4.8,22,100.0,normale,Hémoglobine dans les normes,4,23,2,False,False,normal,ensoleillé
2022-02-12 03:37:48,Hôpital de District Bonassama,A+,20,1,0,19,4.2,8,100.0,faible,Hémoglobine dans les normes,5,3,2,True,False,normal,ensoleillé
2022-02-12 17:54:04,Hôpital de District Bonassama,O+,25,5,18,38,4.1,40,97.3,normale,"Bon état général, légère variation température",5,17,2,True,False,normal,pluvieux
2022-02-12 18:27:58,Hôpital de District Bonassama,O+,37,3,0,34,3.7,31,100.0,normale,Attention: proche expiration,5,18,2,True,False,normal,nuageux
2022-02-13 07:00:55,Hôpital de District Bonassama,AB+,32,7,0,25,3.9,41,100.0,normale,"État satisfaisant, contrôle qualité OK",6,7,2,True,False,normal,ensoleillé
2022-02-13 10:28:29,Hôpital de District Bonassama,A-,24,3,18,39,4.5,2,84.1,normale,Urgent: vérifier température stockage,6,10,2,True,False,normal,ensoleillé
2022-02-13 12:55:50,Hôpital de District Bonassama,B-,32,5,0,27,4.1,8,99.8,normale,Hémoglobine dans les normes,6,12,2,True,False,normal,ensoleillé
2022-02-13 14:08:17,Hôpital de District Bonassama,B+,10,4,0,6,3.6,11,99.8,critique,URGENT: Stock critique - Contrôle bactériologique négatif,6,14,2,True,False,normal,nuageux
2022-02-14 04:30:26,Hôpital de District Bonassama,A+,20,7,0,13,3.9,12,100.0,faible,Attention: proche expiration,0,4,2,False,False,normal,nuageux
2022-02-14 18:15:17,Hôpital de District Bonassama,O+,38,5,0,33,3.1,1,60.2,attention,Attention: proche expiration,0,18,2,False,False,normal,pluvieux
2022-02-16 00:47:02,Hôpital de District Bonassama,O+,21,2,0,19,4.5,65,100.0,faible,Hémoglobine dans les normes,2,0,2,False,False,normal,pluvieux
2022-02-16 01:10:08,Hôpital de District Bonassama,A+,33,12,27,48,4.2,4,92.8,normale,"Bon état général, légère variation température",2,1,2,False,False,normal,pluvieux
2022-02-16 07:44:01,Hôpital de District Bonassama,A+,33,7,0,26,3.7,22,100.0,normale,"Bon état général, légère variation température",2,7,2,False,False,normal,ensoleillé
2022-02-17 16:54:36,Hôpital de District Bonassama,O+,72,9,0,63,3.7,7,90.7,normale,Attention: proche expiration,3,16,2,False,False,normal,ensoleillé
2022-02-18 14:16:22,Hôpital de District Bonassama,A-,46,6,0,40,4.0,8,100.0,normale,Parfait pour transfusion immédiate,4,14,2,False,False,normal,pluvieux
2022-02-18 18:48:36,Hôpital de District Bonassama,A+,44,7,0,37,4.4,10,100.0,normale,"État satisfaisant, contrôle qualité OK",4,18,2,False,False,normal,nuageux
2022-02-19 12:34:15,Hôpital de District Bonassama,A+,28,2,0,26,3.4,1,53.8,attention,Urgent: vérifier température stockage,5,12,2,True,False,normal,ensoleillé
2022-02-19 13:10:35,Hôpital de District Bonassama,O+,31,6,0,25,4.2,14,97.5,normale,Attention: proche expiration,5,13,2,True,False,normal,ensoleillé
2022-02-19 14:00:32,Hôpital de District Bonassama,A+,19,7,0,12,4.6,24,96.9,faible,"Bon état général, légère variation température",5,14,2,True,False,normal,ensoleillé
2022-02-19 14:39:36,Hôpital de District Bonassama,B+,33,6,0,27,4.0,34,100.0,normale,Parfait pour transfusion immédiate,5,14,2,True,False,normal,ensoleillé
2022-02-21 00:24:20,Hôpital de District Bonassama,B+,19,11,0,8,3.3,20,100.0,critique,URGENT: Stock critique - Parfait pour transfusion immédiate,0,0,2,False,False,normal,ensoleillé
2022-02-21 04:41:09,Hôpital de District Bonassama,A+,24,4,12,32,4.3,11,99.0,normale,Urgent: vérifier température stockage,0,4,2,False,False,accident_route,ensoleillé
2022-02-21 07:26:47,Hôpital de District Bonassama,A+,65,11,22,76,4.0,5,100.0,normale,Contrôle bactériologique négatif,0,7,2,False,False,normal,orageux
2022-02-21 09:50:42,Hôpital de District Bonassama,AB+,85,7,29,107,3.7,1,60.3,attention,"Bon état général, légère variation température",0,9,2,False,False,normal,pluvieux
2022-02-22 03:27:20,Hôpital de District Bonassama,A+,17,2,0,15,4.0,1,56.7,faible,"État satisfaisant, contrôle qualité OK",1,3,2,False,False,normal,ensoleillé
2022-02-23 01:53:41,Hôpital de District Bonassama,A+,6,2,0,4,3.1,2,90.2,critique,URGENT: Stock critique - Attention: proche expiration,2,1,2,False,False,normal,nuageux
2022-02-23 13:26:48,Hôpital de District Bonassama,B+,59,7,15,67,3.8,6,99.5,normale,Parfait pour transfusion immédiate,2,13,2,False,False,normal,ensoleillé
2022-02-23 14:36:36,Hôpital de District Bonassama,A+,54,8,0,46,4.4,1,57.0,attention,Contrôle bactériologique négatif,2,14,2,False,False,normal,nuageux
2022-02-23 22:05:47,Hôpital de District Bonassama,O+,38,3,0,35,3.8,1,55.3,attention,"Bon état général, légère variation température",2,22,2,False,False,normal,orageux
2022-02-24 01:09:58,Hôpital de District Bonassama,O+,22,8,0,14,4.3,24,100.0,faible,"Bon état général, légère variation température",3,1,2,False,False,normal,nuageux
2022-02-24 01:36:31,Hôpital de District Bonassama,O+,21,11,0,10,4.1,34,100.0,faible,Parfait pour transfusion immédiate,3,1,2,False,False,normal,orageux
2022-02-24 21:55:02,Hôpital de District Bonassama,A+,46,12,0,34,3.6,28,92.4,normale,Attention: proche expiration,3,21,2,False,False,normal,ensoleillé
2022-02-25 06:53:12,Hôpital de District Bonassama,A+,63,7,27,83,3.8,2,89.1,normale,"Excellent état, conservation parfaite",4,6,2,False,False,normal,nuageux
2022-02-25 22:48:04,Hôpital de District Bonassama,O+,37,7,0,30,3.2,5,98.3,normale,Urgent: vérifier température stockage,4,22,2,False,False,normal,ensoleillé
2022-02-26 05:22:20,Hôpital de District Bonassama,B+,9,4,21,26,4.6,12,99.1,normale,"État satisfaisant, contrôle qualité OK",5,5,2,True,False,normal,ensoleillé
2022-02-26 08:05:13,Hôpital de District Bonassama,O-,24,3,0,21,3.9,5,98.5,normale,Urgent: vérifier température stockage,5,8,2,True,False,normal,ensoleillé
2022-02-26 13:36:59,Hôpital de District Bonassama,O+,39,6,21,54,3.6,5,92.0,normale,Urgent: vérifier température stockage,5,13,2,True,False,normal,nuageux
2022-02-26 15:19:05,Hôpital de District Bonassama,B+,41,7,0,34,3.1,5,95.9,normale,"Excellent état, conservation parfaite",5,15,2,True,False,normal,pluvieux
2022-02-26 16:18:56,Hôpital de District Bonassama,O+,33,8,14,39,3.9,11,100.0,normale,Urgent: vérifier température stockage,5,16,2,True,False,accident_route,nuageux
2022-02-27 02:41:35,Hôpital de District Bonassama,A+,21,5,28,44,3.5,10,98.0,normale,Hémoglobine dans les normes,6,2,2,True,False,urgence_médicale,nuageux
2022-03-01 00:40:37,Hôpital de District Bonassama,O+,36,11,14,39,4.1,19,99.4,normale,Parfait pour transfusion immédiate,1,0,3,False,False,normal,nuageux
2022-03-01 16:48:58,Hôpital de District Bonassama,O-,41,5,19,55,3.9,2,92.1,normale,Hémoglobine dans les normes,1,16,3,False,False,normal,nuageux
2022-03-01 18:24:06,Hôpital de District Bonassama,O+,22,8,0,14,4.1,29,98.3,faible,"État satisfaisant, contrôle qualité OK",1,18,3,False,False,normal,pluvieux
2022-03-02 12:03:24,Hôpital de District Bonassama,O-,17,8,0,9,4.4,11,93.6,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",2,12,3,False,False,normal,ensoleillé
2022-03-02 12:52:59,Hôpital de District Bonassama,O+,47,9,0,38,4.0,11,97.0,normale,"État satisfaisant, contrôle qualité OK",2,12,3,False,False,normal,ensoleillé
2022-03-02 15:33:08,Hôpital de District Bonassama,A+,55,10,0,45,5.0,28,89.1,normale,Contrôle bactériologique négatif,2,15,3,False,False,normal,orageux
2022-03-02 21:59:53,Hôpital de District Bonassama,A+,60,13,19,66,4.3,52,94.5,normale,"Bon état général, légère variation température",2,21,3,False,False,normal,nuageux
2022-03-03 06:03:18,Hôpital de District Bonassama,O+,65,6,20,79,5.0,1,59.8,attention,"Excellent état, conservation parfaite",3,6,3,False,False,normal,pluvieux
2022-03-04 09:11:09,Hôpital de District Bonassama,O+,45,14,22,53,4.6,10,100.0,normale,Parfait pour transfusion immédiate,4,9,3,False,False,normal,ensoleillé
2022-03-04 11:32:41,Hôpital de District Bonassama,A-,62,3,0,59,4.4,6,100.0,normale,Attention: proche expiration,4,11,3,False,False,urgence_médicale,pluvieux
2022-03-04 11:49:23,Hôpital de District Bonassama,O+,64,8,0,56,4.9,12,100.0,normale,Parfait pour transfusion immédiate,4,11,3,False,False,normal,ensoleillé
2022-03-04 14:48:29,Hôpital de District Bonassama,O+,33,4,0,29,3.8,13,100.0,normale,"Bon état général, légère variation température",4,14,3,False,False,normal,nuageux
2022-03-04 21:11:09,Hôpital de District Bonassama,A+,47,10,28,65,4.2,2,86.2,normale,Hémoglobine dans les normes,4,21,3,False,False,normal,ensoleillé
2022-03-05 14:10:23,Hôpital de District Bonassama,A-,44,8,0,36,3.3,7,100.0,normale,Contrôle bactériologique négatif,5,14,3,True,False,normal,ensoleillé
2022-03-05 17:17:57,Hôpital de District Bonassama,O+,30,6,0,24,3.3,10,98.1,normale,"Bon état général, légère variation température",5,17,3,True,False,normal,ensoleillé
2022-03-06 00:33:56,Hôpital de District Bonassama,A+,24,5,21,40,3.5,1,59.9,attention,"État satisfaisant, contrôle qualité OK",6,0,3,True,False,normal,pluvieux
