timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-01-06 02:59:23,Hôpital Militaire,B+,29,11,0,18,4.6,4,77.8,faible,Contrôle bactériologique négatif,3,2,1,False,True,normal,nuageux
2022-01-06 23:17:51,Hôpital Militaire,A+,32,0,0,32,3.8,14,98.5,normale,Urgent: vérifier température stockage,3,23,1,False,True,normal,ensoleillé
2022-01-08 05:39:09,Hôpital Militaire,O+,29,0,0,29,3.0,12,93.8,normale,Urgent: vérifier température stockage,5,5,1,True,True,urgence_médicale,pluvieux
2022-01-08 07:10:50,Hôpital Militaire,A+,45,6,0,39,3.9,4,87.6,normale,Parfait pour transfusion immédiate,5,7,1,True,True,normal,ensoleillé
2022-01-08 08:09:50,Hôpital Militaire,O+,37,6,15,46,4.0,3,85.1,normale,Parfait pour transfusion immédiate,5,8,1,True,True,normal,ensoleillé
2022-01-09 04:46:29,Hôpital Militaire,A+,29,4,0,25,4.3,9,91.2,normale,Attention: proche expiration,6,4,1,True,True,normal,ensoleillé
2022-01-09 21:10:39,Hôpital Militaire,B+,53,7,0,46,3.2,20,91.2,normale,Urgent: vérifier température stockage,6,21,1,True,True,normal,ensoleillé
2022-01-10 01:04:33,Hôpital Militaire,O-,50,7,22,65,3.2,2,85.4,normale,"Excellent état, conservation parfaite",0,1,1,False,True,normal,ensoleillé
2022-01-10 05:08:35,Hôpital Militaire,O+,23,7,0,16,5.2,13,100.0,faible,Hémoglobine dans les normes,0,5,1,False,True,normal,nuageux
2022-01-10 06:58:36,Hôpital Militaire,A+,28,5,0,23,4.4,10,95.2,normale,Contrôle bactériologique négatif,0,6,1,False,True,normal,pluvieux
2022-01-10 11:34:09,Hôpital Militaire,O+,78,15,0,63,3.7,31,100.0,normale,"Excellent état, conservation parfaite",0,11,1,False,True,normal,nuageux
2022-01-10 13:03:58,Hôpital Militaire,O+,55,9,17,63,4.0,4,85.4,normale,Attention: proche expiration,0,13,1,False,True,normal,nuageux
2022-01-10 15:34:52,Hôpital Militaire,O-,66,7,0,59,3.9,22,89.8,normale,Hémoglobine dans les normes,0,15,1,False,True,normal,ensoleillé
2022-01-10 22:03:34,Hôpital Militaire,O+,72,12,0,60,4.2,14,100.0,normale,Contrôle bactériologique négatif,0,22,1,False,True,normal,ensoleillé
2022-01-12 11:06:22,Hôpital Militaire,O+,67,7,0,60,4.2,10,98.5,normale,"État satisfaisant, contrôle qualité OK",2,11,1,False,True,normal,orageux
2022-01-13 05:15:41,Hôpital Militaire,A+,31,11,22,42,3.5,15,100.0,normale,Hémoglobine dans les normes,3,5,1,False,True,normal,pluvieux
2022-01-13 15:53:58,Hôpital Militaire,A+,39,4,0,35,4.7,11,90.9,normale,Hémoglobine dans les normes,3,15,1,False,True,normal,pluvieux
2022-01-13 18:03:32,Hôpital Militaire,O+,72,11,0,61,3.9,39,100.0,normale,"État satisfaisant, contrôle qualité OK",3,18,1,False,True,normal,nuageux
2022-01-13 18:22:37,Hôpital Militaire,A+,56,11,0,45,4.0,4,80.2,normale,"État satisfaisant, contrôle qualité OK",3,18,1,False,True,normal,nuageux
2022-01-14 21:58:50,Hôpital Militaire,A+,40,7,0,33,3.7,10,99.0,normale,"Bon état général, légère variation température",4,21,1,False,True,normal,ensoleillé
2022-01-15 11:17:37,Hôpital Militaire,A+,35,7,0,28,4.3,18,100.0,normale,Parfait pour transfusion immédiate,5,11,1,True,True,normal,ensoleillé
2022-01-15 12:57:48,Hôpital Militaire,O+,31,2,0,29,5.1,10,94.3,normale,Attention: proche expiration,5,12,1,True,True,normal,ensoleillé
2022-01-15 13:48:03,Hôpital Militaire,A+,36,9,0,27,4.3,5,100.0,normale,Contrôle bactériologique négatif,5,13,1,True,True,normal,pluvieux
2022-01-15 18:15:29,Hôpital Militaire,A+,10,6,0,4,3.8,1,55.0,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",5,18,1,True,True,normal,nuageux
2022-01-16 03:04:22,Hôpital Militaire,A-,28,5,0,23,4.4,1,63.8,attention,"Bon état général, légère variation température",6,3,1,True,True,normal,pluvieux
2022-01-16 04:03:54,Hôpital Militaire,B+,18,6,17,29,4.1,3,79.4,normale,Parfait pour transfusion immédiate,6,4,1,True,True,normal,ensoleillé
2022-01-16 11:07:33,Hôpital Militaire,O+,33,7,0,26,3.4,20,100.0,normale,Attention: proche expiration,6,11,1,True,True,normal,ensoleillé
2022-01-16 13:48:10,Hôpital Militaire,A-,50,9,0,41,3.8,1,57.8,attention,Attention: proche expiration,6,13,1,True,True,normal,nuageux
2022-01-16 19:03:32,Hôpital Militaire,A+,60,11,0,49,4.4,16,100.0,normale,Contrôle bactériologique négatif,6,19,1,True,True,normal,nuageux
2022-01-17 14:07:54,Hôpital Militaire,A+,92,11,0,81,4.2,21,100.0,normale,"État satisfaisant, contrôle qualité OK",0,14,1,False,True,normal,ensoleillé
2022-01-17 16:34:26,Hôpital Militaire,A+,83,8,0,75,4.1,19,93.0,normale,"Bon état général, légère variation température",0,16,1,False,True,normal,orageux
2022-01-17 20:32:34,Hôpital Militaire,O+,50,5,24,69,3.3,2,79.5,normale,Hémoglobine dans les normes,0,20,1,False,True,normal,pluvieux
2022-01-18 15:49:01,Hôpital Militaire,A+,50,9,0,41,4.1,7,94.3,normale,"État satisfaisant, contrôle qualité OK",1,15,1,False,True,normal,pluvieux
2022-01-19 00:02:15,Hôpital Militaire,B+,30,10,0,20,3.6,2,83.4,normale,Contrôle bactériologique négatif,2,0,1,False,True,normal,ensoleillé
2022-01-19 10:47:13,Hôpital Militaire,O+,51,16,19,54,3.6,10,100.0,normale,"Bon état général, légère variation température",2,10,1,False,True,normal,ensoleillé
2022-01-20 01:52:51,Hôpital Militaire,A+,13,10,0,3,4.2,15,100.0,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",3,1,1,False,True,normal,pluvieux
2022-01-20 18:31:14,Hôpital Militaire,A+,84,13,20,91,4.5,41,93.4,normale,Parfait pour transfusion immédiate,3,18,1,False,True,normal,pluvieux
2022-01-21 20:20:02,Hôpital Militaire,O+,62,7,0,55,3.6,7,100.0,normale,"Excellent état, conservation parfaite",4,20,1,False,True,normal,pluvieux
2022-01-22 12:26:35,Hôpital Militaire,O+,24,9,0,15,3.9,5,96.4,faible,Urgent: vérifier température stockage,5,12,1,True,True,normal,pluvieux
2022-01-22 20:41:52,Hôpital Militaire,O+,21,9,0,12,4.9,2,82.7,faible,Attention: proche expiration,5,20,1,True,True,normal,ensoleillé
2022-01-22 21:27:14,Hôpital Militaire,B+,42,5,0,37,3.9,1,62.0,attention,Parfait pour transfusion immédiate,5,21,1,True,True,normal,ensoleillé
2022-01-23 02:12:29,Hôpital Militaire,O-,11,2,0,9,4.3,2,74.8,critique,URGENT: Stock critique - Hémoglobine dans les normes,6,2,1,True,True,normal,ensoleillé
2022-01-23 10:09:55,Hôpital Militaire,B+,22,7,23,38,3.8,23,100.0,normale,Contrôle bactériologique négatif,6,10,1,True,True,normal,ensoleillé
2022-01-23 11:37:58,Hôpital Militaire,O+,23,4,0,19,4.3,7,96.4,faible,"Bon état général, légère variation température",6,11,1,True,True,normal,pluvieux
2022-01-23 14:47:14,Hôpital Militaire,O+,48,8,24,64,4.3,14,100.0,normale,Hémoglobine dans les normes,6,14,1,True,True,normal,ensoleillé
2022-01-23 16:11:00,Hôpital Militaire,O+,42,8,0,34,3.8,10,98.9,normale,Attention: proche expiration,6,16,1,True,True,normal,pluvieux
2022-01-24 02:05:11,Hôpital Militaire,O+,22,13,0,9,3.9,4,81.1,critique,URGENT: Stock critique - Urgent: vérifier température stockage,0,2,1,False,True,normal,nuageux
2022-01-24 03:27:37,Hôpital Militaire,O+,39,7,0,32,3.9,36,100.0,normale,Hémoglobine dans les normes,0,3,1,False,True,normal,pluvieux
2022-01-24 22:30:38,Hôpital Militaire,O+,82,8,25,99,3.8,31,100.0,normale,Urgent: vérifier température stockage,0,22,1,False,True,normal,ensoleillé
2022-01-25 03:24:43,Hôpital Militaire,A+,16,5,19,30,4.4,13,88.0,normale,Contrôle bactériologique négatif,1,3,1,False,True,normal,ensoleillé
2022-01-25 05:06:35,Hôpital Militaire,A+,38,6,0,32,2.9,6,100.0,normale,"Excellent état, conservation parfaite",1,5,1,False,True,normal,ensoleillé
2022-01-26 02:14:04,Hôpital Militaire,A+,37,8,0,29,4.7,9,98.0,normale,"Excellent état, conservation parfaite",2,2,1,False,True,normal,ensoleillé
2022-01-26 22:51:34,Hôpital Militaire,O+,42,8,0,34,3.4,30,94.9,normale,"Bon état général, légère variation température",2,22,1,False,True,normal,pluvieux
2022-01-27 00:40:37,Hôpital Militaire,A+,41,4,0,37,4.6,7,95.7,normale,Hémoglobine dans les normes,3,0,1,False,True,normal,ensoleillé
2022-01-27 10:35:04,Hôpital Militaire,A+,28,9,17,36,4.0,1,62.0,attention,Attention: proche expiration,3,10,1,False,True,normal,ensoleillé
2022-01-27 22:39:05,Hôpital Militaire,O+,56,10,0,46,4.8,17,100.0,normale,Contrôle bactériologique négatif,3,22,1,False,True,normal,pluvieux
2022-01-28 23:36:47,Hôpital Militaire,O+,23,13,18,28,4.4,31,100.0,normale,Contrôle bactériologique négatif,4,23,1,False,True,normal,pluvieux
2022-01-29 00:13:41,Hôpital Militaire,A+,27,1,20,46,4.2,27,100.0,normale,"État satisfaisant, contrôle qualité OK",5,0,1,True,True,normal,nuageux
2022-01-29 17:25:40,Hôpital Militaire,O+,41,4,0,37,5.0,17,100.0,normale,"État satisfaisant, contrôle qualité OK",5,17,1,True,True,normal,pluvieux
2022-01-29 21:41:03,Hôpital Militaire,O-,44,5,0,39,3.9,24,96.7,normale,Hémoglobine dans les normes,5,21,1,True,True,normal,ensoleillé
2022-01-30 18:01:23,Hôpital Militaire,O-,56,8,0,48,4.3,1,68.0,attention,Urgent: vérifier température stockage,6,18,1,True,True,normal,pluvieux
2022-01-30 21:54:54,Hôpital Militaire,B+,56,9,0,47,4.3,2,84.2,normale,Urgent: vérifier température stockage,6,21,1,True,True,normal,nuageux
2022-01-31 02:57:31,Hôpital Militaire,O+,19,10,0,9,3.8,16,100.0,critique,URGENT: Stock critique - Urgent: vérifier température stockage,0,2,1,False,True,normal,ensoleillé
2022-01-31 14:34:32,Hôpital Militaire,O-,66,10,0,56,3.7,3,84.1,normale,Parfait pour transfusion immédiate,0,14,1,False,True,normal,ensoleillé
2022-01-31 23:03:31,Hôpital Militaire,O+,0,4,0,0,3.8,29,100.0,critique,URGENT: Stock critique - Urgent: vérifier température stockage,0,23,1,False,True,normal,pluvieux
2022-02-01 05:58:21,Hôpital Militaire,O+,23,4,0,19,3.6,9,98.7,faible,"Bon état général, légère variation température",1,5,2,False,False,normal,pluvieux
2022-02-01 20:37:25,Hôpital Militaire,A+,64,11,17,70,3.9,4,81.0,normale,Attention: proche expiration,1,20,2,False,False,normal,orageux
2022-02-02 19:16:42,Hôpital Militaire,B+,56,7,0,49,4.2,1,69.8,attention,Contrôle bactériologique négatif,2,19,2,False,False,normal,pluvieux
2022-02-02 19:50:30,Hôpital Militaire,B+,32,7,0,25,4.1,12,100.0,normale,Attention: proche expiration,2,19,2,False,False,normal,ensoleillé
2022-02-02 21:33:26,Hôpital Militaire,A-,17,11,0,6,4.2,14,100.0,critique,URGENT: Stock critique - Attention: proche expiration,2,21,2,False,False,normal,nuageux
2022-02-03 22:29:09,Hôpital Militaire,O+,59,10,15,64,3.6,7,93.3,normale,Hémoglobine dans les normes,3,22,2,False,False,normal,ensoleillé
2022-02-04 00:36:29,Hôpital Militaire,A+,21,3,0,18,4.4,26,94.3,faible,Hémoglobine dans les normes,4,0,2,False,False,normal,orageux
2022-02-04 01:27:15,Hôpital Militaire,O+,22,11,15,26,4.7,4,79.3,normale,"Bon état général, légère variation température",4,1,2,False,False,normal,orageux
2022-02-04 08:37:56,Hôpital Militaire,O+,37,10,0,27,4.5,1,61.6,attention,Attention: proche expiration,4,8,2,False,False,normal,ensoleillé
2022-02-04 10:28:37,Hôpital Militaire,A+,47,7,19,59,3.7,16,95.6,normale,Contrôle bactériologique négatif,4,10,2,False,False,normal,pluvieux
2022-02-05 05:19:32,Hôpital Militaire,O+,14,7,0,7,3.6,16,91.8,critique,"URGENT: Stock critique - Excellent état, conservation parfaite",5,5,2,True,False,normal,nuageux
2022-02-05 08:29:44,Hôpital Militaire,A+,47,10,0,37,4.3,25,93.6,normale,"État satisfaisant, contrôle qualité OK",5,8,2,True,False,normal,ensoleillé
2022-02-05 12:11:51,Hôpital Militaire,O+,26,8,0,18,3.7,3,95.8,faible,Parfait pour transfusion immédiate,5,12,2,True,False,normal,pluvieux
2022-02-05 17:09:28,Hôpital Militaire,O+,32,7,17,42,3.9,13,94.3,normale,Hémoglobine dans les normes,5,17,2,True,False,normal,pluvieux
2022-02-05 17:20:01,Hôpital Militaire,A+,47,6,0,41,4.0,14,95.8,normale,"État satisfaisant, contrôle qualité OK",5,17,2,True,False,normal,nuageux
2022-02-06 01:39:25,Hôpital Militaire,O+,14,7,0,7,3.9,15,94.7,critique,"URGENT: Stock critique - Excellent état, conservation parfaite",6,1,2,True,False,urgence_médicale,nuageux
2022-02-06 09:58:58,Hôpital Militaire,O+,19,9,0,10,4.0,13,100.0,faible,Attention: proche expiration,6,9,2,True,False,normal,ensoleillé
2022-02-07 06:02:46,Hôpital Militaire,A+,33,13,0,20,2.7,1,58.4,attention,"État satisfaisant, contrôle qualité OK",0,6,2,False,False,normal,ensoleillé
2022-02-07 09:32:01,Hôpital Militaire,A+,51,9,23,65,3.3,1,57.2,attention,Contrôle bactériologique négatif,0,9,2,False,False,normal,ensoleillé
2022-02-08 21:33:45,Hôpital Militaire,O+,48,9,0,39,4.2,19,95.9,normale,Hémoglobine dans les normes,1,21,2,False,False,normal,pluvieux
2022-02-08 22:43:15,Hôpital Militaire,O+,50,3,0,47,3.7,15,91.1,normale,"Excellent état, conservation parfaite",1,22,2,False,False,normal,pluvieux
2022-02-09 00:08:18,Hôpital Militaire,O+,21,3,0,18,3.6,22,96.8,faible,Contrôle bactériologique négatif,2,0,2,False,False,normal,pluvieux
2022-02-09 01:22:24,Hôpital Militaire,O+,35,5,18,48,4.0,1,56.4,attention,Hémoglobine dans les normes,2,1,2,False,False,urgence_médicale,pluvieux
2022-02-09 04:34:05,Hôpital Militaire,O+,20,9,0,11,4.2,17,100.0,faible,"Excellent état, conservation parfaite",2,4,2,False,False,normal,pluvieux
2022-02-09 05:45:27,Hôpital Militaire,A+,41,8,0,33,3.5,5,100.0,normale,"État satisfaisant, contrôle qualité OK",2,5,2,False,False,normal,ensoleillé
2022-02-09 07:02:05,Hôpital Militaire,A+,51,13,0,38,3.6,26,100.0,normale,Contrôle bactériologique négatif,2,7,2,False,False,normal,ensoleillé
2022-02-09 10:20:10,Hôpital Militaire,O-,64,5,0,59,3.5,1,58.5,attention,Contrôle bactériologique négatif,2,10,2,False,False,normal,orageux
2022-02-09 12:00:50,Hôpital Militaire,B+,50,11,0,39,3.4,60,100.0,normale,"Bon état général, légère variation température",2,12,2,False,False,normal,nuageux
2022-02-09 17:38:54,Hôpital Militaire,A+,53,6,0,47,3.2,8,100.0,normale,Parfait pour transfusion immédiate,2,17,2,False,False,normal,ensoleillé
2022-02-09 21:19:46,Hôpital Militaire,AB+,63,2,0,61,4.0,38,100.0,normale,Urgent: vérifier température stockage,2,21,2,False,False,normal,ensoleillé
2022-02-10 01:11:46,Hôpital Militaire,A-,39,6,0,33,4.6,30,100.0,normale,"État satisfaisant, contrôle qualité OK",3,1,2,False,False,normal,ensoleillé
2022-02-10 12:42:07,Hôpital Militaire,A+,46,8,25,63,4.8,40,100.0,normale,Urgent: vérifier température stockage,3,12,2,False,False,normal,ensoleillé
2022-02-10 19:06:12,Hôpital Militaire,O+,69,6,0,63,4.6,3,77.6,normale,"Excellent état, conservation parfaite",3,19,2,False,False,normal,nuageux
2022-02-11 01:54:35,Hôpital Militaire,A+,22,10,0,12,3.4,1,65.7,faible,Parfait pour transfusion immédiate,4,1,2,False,False,normal,orageux
2022-02-11 08:46:49,Hôpital Militaire,O+,55,7,0,48,4.3,31,100.0,normale,"État satisfaisant, contrôle qualité OK",4,8,2,False,False,normal,pluvieux
2022-02-11 15:20:44,Hôpital Militaire,B+,54,7,0,47,3.7,6,85.5,normale,Attention: proche expiration,4,15,2,False,False,normal,pluvieux
2022-02-11 18:56:44,Hôpital Militaire,AB-,40,5,0,35,3.9,3,93.3,normale,Hémoglobine dans les normes,4,18,2,False,False,normal,nuageux
2022-02-11 23:08:51,Hôpital Militaire,A+,17,7,0,10,4.4,27,94.1,faible,"Bon état général, légère variation température",4,23,2,False,False,normal,pluvieux
2022-02-12 01:01:05,Hôpital Militaire,O-,7,7,0,0,3.7,34,100.0,critique,"URGENT: Stock critique - Bon état général, légère variation température",5,1,2,True,False,normal,pluvieux
2022-02-12 01:23:42,Hôpital Militaire,A+,22,4,0,18,3.2,9,100.0,faible,Attention: proche expiration,5,1,2,True,False,urgence_médicale,ensoleillé
2022-02-12 01:49:26,Hôpital Militaire,O+,21,4,13,30,3.8,8,100.0,normale,"Excellent état, conservation parfaite",5,1,2,True,False,normal,ensoleillé
2022-02-12 08:26:19,Hôpital Militaire,B-,47,3,18,62,4.0,20,98.6,normale,Hémoglobine dans les normes,5,8,2,True,False,normal,ensoleillé
2022-02-12 08:39:44,Hôpital Militaire,B+,60,6,16,70,3.6,1,59.4,attention,"État satisfaisant, contrôle qualité OK",5,8,2,True,False,normal,orageux
2022-02-12 13:12:35,Hôpital Militaire,A-,37,4,0,33,4.1,18,100.0,normale,Contrôle bactériologique négatif,5,13,2,True,False,normal,orageux
2022-02-12 13:45:49,Hôpital Militaire,A+,27,10,0,17,4.8,4,84.4,faible,Contrôle bactériologique négatif,5,13,2,True,False,normal,ensoleillé
2022-02-12 20:54:11,Hôpital Militaire,O+,37,7,0,30,3.8,3,81.2,normale,Parfait pour transfusion immédiate,5,20,2,True,False,normal,orageux
2022-02-13 12:37:49,Hôpital Militaire,A+,22,2,0,20,4.1,32,96.8,normale,"Excellent état, conservation parfaite",6,12,2,True,False,normal,pluvieux
2022-02-13 14:03:29,Hôpital Militaire,B-,37,6,0,31,4.7,29,100.0,normale,Hémoglobine dans les normes,6,14,2,True,False,accident_route,pluvieux
2022-02-13 15:45:08,Hôpital Militaire,A+,30,4,0,26,3.9,3,92.5,normale,Attention: proche expiration,6,15,2,True,False,normal,ensoleillé
2022-02-13 20:11:35,Hôpital Militaire,A+,39,5,0,34,3.3,33,99.7,normale,"État satisfaisant, contrôle qualité OK",6,20,2,True,False,normal,nuageux
2022-02-13 23:11:22,Hôpital Militaire,B+,16,7,0,9,3.1,7,100.0,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",6,23,2,True,False,normal,ensoleillé
2022-02-14 09:38:16,Hôpital Militaire,O+,45,8,0,37,3.8,17,91.8,normale,Contrôle bactériologique négatif,0,9,2,False,False,normal,ensoleillé
2022-02-14 15:11:18,Hôpital Militaire,AB-,52,13,0,39,4.6,2,82.0,normale,"État satisfaisant, contrôle qualité OK",0,15,2,False,False,normal,pluvieux
2022-02-14 23:26:42,Hôpital Militaire,A+,32,8,0,24,4.8,6,100.0,normale,Parfait pour transfusion immédiate,0,23,2,False,False,normal,orageux
2022-02-14 23:48:12,Hôpital Militaire,A+,8,5,0,3,3.8,51,100.0,critique,"URGENT: Stock critique - Bon état général, légère variation température",0,23,2,False,False,urgence_médicale,ensoleillé
2022-02-15 01:27:06,Hôpital Militaire,O-,19,4,0,15,3.1,11,97.0,faible,"État satisfaisant, contrôle qualité OK",1,1,2,False,False,normal,nuageux
2022-02-15 06:47:28,Hôpital Militaire,B-,34,6,0,28,3.3,12,89.4,normale,"Excellent état, conservation parfaite",1,6,2,False,False,normal,ensoleillé
2022-02-15 17:29:11,Hôpital Militaire,O+,70,4,0,66,3.8,18,99.2,normale,"Bon état général, légère variation température",1,17,2,False,False,accident_route,nuageux
2022-02-16 10:17:21,Hôpital Militaire,AB+,51,7,0,44,3.9,5,96.0,normale,Urgent: vérifier température stockage,2,10,2,False,False,normal,pluvieux
2022-02-16 19:14:46,Hôpital Militaire,A+,38,6,22,54,4.5,33,100.0,normale,Urgent: vérifier température stockage,2,19,2,False,False,normal,pluvieux
2022-02-17 03:32:00,Hôpital Militaire,A+,33,2,0,31,4.4,13,100.0,normale,"État satisfaisant, contrôle qualité OK",3,3,2,False,False,normal,orageux
2022-02-17 08:43:56,Hôpital Militaire,O-,51,6,15,60,3.7,10,96.7,normale,"Excellent état, conservation parfaite",3,8,2,False,False,urgence_médicale,ensoleillé
2022-02-17 21:02:28,Hôpital Militaire,A+,49,9,0,40,4.1,5,100.0,normale,"Bon état général, légère variation température",3,21,2,False,False,normal,nuageux
2022-02-17 23:15:12,Hôpital Militaire,A+,16,9,0,7,4.7,11,93.7,critique,URGENT: Stock critique - Contrôle bactériologique négatif,3,23,2,False,False,normal,nuageux
2022-02-18 03:56:40,Hôpital Militaire,O+,33,11,0,22,3.5,24,100.0,normale,"État satisfaisant, contrôle qualité OK",4,3,2,False,False,normal,ensoleillé
2022-02-18 06:04:53,Hôpital Militaire,O+,51,7,0,44,3.6,1,64.3,attention,Attention: proche expiration,4,6,2,False,False,normal,nuageux
2022-02-18 08:43:01,Hôpital Militaire,A+,53,10,0,43,3.5,19,100.0,normale,"État satisfaisant, contrôle qualité OK",4,8,2,False,False,accident_route,ensoleillé
2022-02-18 11:25:01,Hôpital Militaire,O-,42,5,0,37,3.9,25,97.5,normale,"Bon état général, légère variation température",4,11,2,False,False,normal,pluvieux
2022-02-19 04:46:33,Hôpital Militaire,O+,11,5,18,24,3.5,22,100.0,normale,Contrôle bactériologique négatif,5,4,2,True,False,normal,nuageux
2022-02-19 08:14:32,Hôpital Militaire,AB+,22,7,0,15,3.5,50,100.0,faible,Parfait pour transfusion immédiate,5,8,2,True,False,normal,nuageux
2022-02-19 08:48:27,Hôpital Militaire,A+,21,7,0,14,4.5,16,100.0,faible,Contrôle bactériologique négatif,5,8,2,True,False,normal,ensoleillé
2022-02-19 09:14:55,Hôpital Militaire,O+,22,3,0,19,4.4,3,90.7,faible,Hémoglobine dans les normes,5,9,2,True,False,normal,pluvieux
2022-02-19 17:31:45,Hôpital Militaire,A+,36,3,21,54,4.0,40,98.6,normale,"Bon état général, légère variation température",5,17,2,True,False,normal,nuageux
2022-02-19 21:18:45,Hôpital Militaire,B-,34,8,14,40,4.1,14,99.4,normale,Hémoglobine dans les normes,5,21,2,True,False,normal,nuageux
2022-02-20 01:50:45,Hôpital Militaire,O+,1,5,0,0,3.7,11,100.0,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",6,1,2,True,False,normal,pluvieux
2022-02-20 10:33:07,Hôpital Militaire,O+,37,7,14,44,4.2,21,95.8,normale,Contrôle bactériologique négatif,6,10,2,True,False,normal,nuageux
2022-02-20 17:02:17,Hôpital Militaire,A+,49,5,0,44,4.0,45,100.0,normale,Parfait pour transfusion immédiate,6,17,2,True,False,normal,orageux
2022-02-20 20:28:59,Hôpital Militaire,A+,34,8,0,26,3.6,4,83.5,normale,Attention: proche expiration,6,20,2,True,False,normal,ensoleillé
2022-02-21 01:38:00,Hôpital Militaire,A+,22,9,26,39,3.5,35,100.0,normale,"Bon état général, légère variation température",0,1,2,False,False,normal,ensoleillé
2022-02-22 13:23:53,Hôpital Militaire,O+,57,6,0,51,4.8,18,100.0,normale,Parfait pour transfusion immédiate,1,13,2,False,False,normal,nuageux
2022-02-23 03:17:05,Hôpital Militaire,B-,28,10,0,18,4.3,36,99.1,faible,Attention: proche expiration,2,3,2,False,False,normal,nuageux
2022-02-23 04:15:38,Hôpital Militaire,B+,31,14,0,17,3.6,12,100.0,faible,"État satisfaisant, contrôle qualité OK",2,4,2,False,False,normal,ensoleillé
2022-02-23 21:40:53,Hôpital Militaire,O+,59,7,0,52,3.4,18,90.5,normale,Attention: proche expiration,2,21,2,False,False,normal,ensoleillé
2022-02-24 05:19:54,Hôpital Militaire,O+,30,4,0,26,3.9,14,100.0,normale,Parfait pour transfusion immédiate,3,5,2,False,False,normal,ensoleillé
2022-02-25 07:33:27,Hôpital Militaire,A+,27,6,17,38,4.3,8,91.4,normale,Contrôle bactériologique négatif,4,7,2,False,False,normal,nuageux
2022-02-25 23:35:04,Hôpital Militaire,O+,39,3,13,49,3.9,3,91.9,normale,"Bon état général, légère variation température",4,23,2,False,False,normal,nuageux
2022-02-26 12:47:53,Hôpital Militaire,O-,33,4,0,29,4.3,5,82.1,normale,Parfait pour transfusion immédiate,5,12,2,True,False,normal,ensoleillé
2022-02-26 14:35:47,Hôpital Militaire,B+,28,4,20,44,3.9,9,98.4,normale,Urgent: vérifier température stockage,5,14,2,True,False,normal,ensoleillé
2022-02-26 19:30:49,Hôpital Militaire,O+,31,2,0,29,5.1,1,54.4,attention,Contrôle bactériologique négatif,5,19,2,True,False,normal,pluvieux
2022-02-26 21:26:32,Hôpital Militaire,A+,46,2,17,61,3.7,35,100.0,normale,Attention: proche expiration,5,21,2,True,False,normal,ensoleillé
2022-02-27 08:53:08,Hôpital Militaire,O+,42,5,10,47,5.0,1,65.7,attention,Urgent: vérifier température stockage,6,8,2,True,False,normal,nuageux
2022-02-27 11:24:18,Hôpital Militaire,B+,14,5,0,9,4.0,5,100.0,critique,"URGENT: Stock critique - Bon état général, légère variation température",6,11,2,True,False,normal,ensoleillé
