timestamp,hospital,blood_type,stock_initial,demand,supply,stock_final,temperature,days_to_expiry,quality_score,urgency,quality_comment,day_of_week,hour,month,is_weekend,is_holiday_season,special_event,weather
2022-01-04 15:51:57,Centre Médical d'Excellence,O+,87,8,24,103,4.0,26,100.0,normale,Urgent: vérifier température stockage,1,15,1,False,True,normal,ensoleillé
2022-01-04 18:04:22,Hôpital Militaire,A+,55,12,0,43,3.9,44,96.9,normale,Contrôle bactériologique négatif,1,18,1,False,True,normal,pluvieux
2022-01-04 21:45:46,Hôpital Laquintinie,O-,94,13,0,81,3.1,5,97.8,normale,"État satisfaisant, contrôle qualité OK",1,21,1,False,True,normal,ensoleillé
2022-01-04 22:39:10,Hôpital Général Douala,O+,73,12,24,85,3.7,11,100.0,normale,Urgent: vérifier température stockage,1,22,1,False,True,normal,nuageux
2022-01-05 00:35:20,Hôpital Laquintinie,B+,27,12,0,15,4.3,1,66.8,faible,Attention: proche expiration,2,0,1,False,True,normal,ensoleillé
2022-01-05 00:50:45,Hôpital de District Bonassama,A+,26,10,0,16,4.3,1,64.4,faible,Hémoglobine dans les normes,2,0,1,False,True,normal,pluvieux
2022-01-05 01:53:21,Hôpital Général Douala,A+,40,7,24,57,3.0,35,100.0,normale,"État satisfaisant, contrôle qualité OK",2,1,1,False,True,normal,pluvieux
2022-01-05 02:37:28,Hôpital de District Bonassama,A+,27,9,0,18,3.7,1,59.8,faible,Contrôle bactériologique négatif,2,2,1,False,True,normal,ensoleillé
2022-01-05 05:57:28,Hôpital Militaire,A+,41,12,18,47,3.8,49,100.0,normale,Contrôle bactériologique négatif,2,5,1,False,True,normal,orageux
2022-01-05 07:21:46,Hôpital Militaire,A+,61,13,0,48,4.2,11,100.0,normale,Urgent: vérifier température stockage,2,7,1,False,True,normal,orageux
2022-01-05 09:13:58,Hôpital Général Douala,O+,52,16,22,58,3.9,14,100.0,normale,"Excellent état, conservation parfaite",2,9,1,False,True,normal,pluvieux
2022-01-05 11:11:52,Hôpital Général Douala,A+,57,4,0,53,4.5,1,50.9,attention,Attention: proche expiration,2,11,1,False,True,normal,pluvieux
2022-01-05 13:54:39,Clinique des Spécialités,O-,25,10,0,15,4.3,2,89.9,faible,"Excellent état, conservation parfaite",2,13,1,False,True,normal,orageux
2022-01-05 13:57:50,Hôpital Général Douala,O+,73,14,19,78,4.0,24,98.6,normale,Contrôle bactériologique négatif,2,13,1,False,True,normal,ensoleillé
2022-01-05 17:49:12,Hôpital de District Bonassama,O-,65,5,0,60,4.2,27,99.6,normale,Parfait pour transfusion immédiate,2,17,1,False,True,normal,nuageux
2022-01-05 18:17:42,Hôpital Laquintinie,O+,15,6,0,9,3.9,30,99.7,critique,"URGENT: Stock critique - Excellent état, conservation parfaite",2,18,1,False,True,normal,nuageux
2022-01-05 22:21:53,Centre Médical d'Excellence,O+,87,10,29,106,3.8,2,77.0,normale,"État satisfaisant, contrôle qualité OK",2,22,1,False,True,normal,nuageux
2022-01-05 22:53:32,Centre Médical d'Excellence,O-,35,11,0,24,4.5,6,100.0,normale,Parfait pour transfusion immédiate,2,22,1,False,True,normal,pluvieux
2022-01-05 23:00:11,Clinique des Spécialités,A+,32,16,24,40,4.1,12,100.0,normale,Parfait pour transfusion immédiate,2,23,1,False,True,normal,pluvieux
2022-01-06 01:08:44,Hôpital Militaire,O+,20,8,0,12,4.7,3,89.4,faible,"État satisfaisant, contrôle qualité OK",3,1,1,False,True,normal,ensoleillé
2022-01-06 02:27:06,Hôpital de District Bonassama,A+,14,14,19,19,4.1,22,89.1,faible,"Excellent état, conservation parfaite",3,2,1,False,True,normal,ensoleillé
2022-01-06 02:31:48,Hôpital Laquintinie,A-,38,10,0,28,4.0,4,89.0,normale,Urgent: vérifier température stockage,3,2,1,False,True,normal,ensoleillé
2022-01-06 02:59:23,Hôpital Militaire,B+,29,11,0,18,4.6,4,77.8,faible,Contrôle bactériologique négatif,3,2,1,False,True,normal,nuageux
2022-01-06 03:15:47,Hôpital de District Bonassama,A+,20,11,0,9,4.4,9,98.5,critique,URGENT: Stock critique - Urgent: vérifier température stockage,3,3,1,False,True,normal,pluvieux
2022-01-06 03:23:04,Centre Médical d'Excellence,O+,25,7,0,18,3.6,1,57.2,faible,Urgent: vérifier température stockage,3,3,1,False,True,normal,ensoleillé
2022-01-06 03:28:27,Centre Médical d'Excellence,A+,17,8,0,9,4.0,17,88.6,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",3,3,1,False,True,normal,ensoleillé
2022-01-06 06:09:10,Hôpital de District Bonassama,A+,69,13,0,56,4.4,20,96.9,normale,Hémoglobine dans les normes,3,6,1,False,True,normal,ensoleillé
2022-01-06 07:19:21,Hôpital Laquintinie,A+,50,5,0,45,5.2,6,98.4,normale,Hémoglobine dans les normes,3,7,1,False,True,normal,ensoleillé
2022-01-06 12:36:57,Hôpital Général Douala,B+,75,6,27,96,3.5,8,100.0,normale,"Excellent état, conservation parfaite",3,12,1,False,True,normal,ensoleillé
2022-01-06 14:02:49,Hôpital Laquintinie,AB+,45,6,18,57,3.5,5,96.7,normale,Hémoglobine dans les normes,3,14,1,False,True,normal,nuageux
2022-01-06 14:06:24,Hôpital de District Bonassama,A+,63,12,22,73,3.6,11,100.0,normale,Hémoglobine dans les normes,3,14,1,False,True,normal,ensoleillé
2022-01-06 14:33:10,Clinique des Spécialités,O+,52,15,14,51,4.7,12,93.5,normale,Hémoglobine dans les normes,3,14,1,False,True,normal,ensoleillé
2022-01-06 14:39:54,Hôpital Général Douala,A-,60,10,0,50,3.8,2,83.8,normale,Hémoglobine dans les normes,3,14,1,False,True,normal,ensoleillé
2022-01-06 16:39:07,Clinique des Spécialités,A+,53,8,0,45,3.6,34,97.3,normale,"État satisfaisant, contrôle qualité OK",3,16,1,False,True,normal,nuageux
2022-01-06 16:58:07,Hôpital Général Douala,A+,14,12,0,2,4.2,30,99.6,critique,URGENT: Stock critique - Attention: proche expiration,3,16,1,False,True,normal,nuageux
2022-01-06 18:30:18,Hôpital de District Bonassama,O+,46,7,21,60,4.5,3,81.2,normale,"État satisfaisant, contrôle qualité OK",3,18,1,False,True,normal,ensoleillé
2022-01-06 23:17:51,Hôpital Militaire,A+,32,0,0,32,3.8,14,98.5,normale,Urgent: vérifier température stockage,3,23,1,False,True,normal,ensoleillé
2022-01-07 00:05:45,Centre Médical d'Excellence,A+,19,10,0,9,5.4,1,51.9,critique,URGENT: Stock critique - Attention: proche expiration,4,0,1,False,True,normal,pluvieux
2022-01-07 01:49:59,Centre Médical d'Excellence,A+,24,12,0,12,4.6,13,100.0,faible,"Excellent état, conservation parfaite",4,1,1,False,True,campagne_don,nuageux
2022-01-07 04:33:22,Centre Médical d'Excellence,B+,14,5,0,9,4.1,2,85.4,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",4,4,1,False,True,normal,ensoleillé
2022-01-07 06:17:49,Clinique des Spécialités,A+,68,15,0,53,3.9,23,100.0,normale,Attention: proche expiration,4,6,1,False,True,normal,ensoleillé
2022-01-07 06:57:25,Clinique des Spécialités,A+,54,8,0,46,4.3,11,100.0,normale,Parfait pour transfusion immédiate,4,6,1,False,True,normal,nuageux
2022-01-07 07:21:13,Hôpital Général Douala,A-,55,13,25,67,3.7,5,88.8,normale,"Bon état général, légère variation température",4,7,1,False,True,normal,ensoleillé
2022-01-07 08:26:16,Clinique des Spécialités,O+,31,9,0,22,3.9,11,100.0,normale,"Bon état général, légère variation température",4,8,1,False,True,normal,ensoleillé
2022-01-07 08:56:07,Hôpital de District Bonassama,O+,44,10,29,63,3.6,23,98.0,normale,"Bon état général, légère variation température",4,8,1,False,True,normal,ensoleillé
2022-01-07 11:02:31,Clinique des Spécialités,O+,77,9,0,68,3.8,5,100.0,normale,Hémoglobine dans les normes,4,11,1,False,True,normal,nuageux
2022-01-07 11:21:37,Clinique des Spécialités,A+,87,11,0,76,3.8,25,100.0,normale,Urgent: vérifier température stockage,4,11,1,False,True,normal,ensoleillé
2022-01-07 12:56:03,Centre Médical d'Excellence,A+,83,7,0,76,3.8,19,97.2,normale,Parfait pour transfusion immédiate,4,12,1,False,True,normal,ensoleillé
2022-01-07 13:46:31,Hôpital Général Douala,O+,84,13,0,71,3.2,6,100.0,normale,Hémoglobine dans les normes,4,13,1,False,True,normal,orageux
2022-01-07 13:58:50,Hôpital de District Bonassama,A+,63,12,0,51,3.6,44,88.4,normale,"État satisfaisant, contrôle qualité OK",4,13,1,False,True,normal,orageux
2022-01-07 14:00:25,Hôpital Laquintinie,A+,63,19,0,44,3.9,30,100.0,normale,Urgent: vérifier température stockage,4,14,1,False,True,normal,orageux
2022-01-07 20:06:46,Hôpital de District Bonassama,O-,92,11,0,81,4.1,2,87.2,normale,"Bon état général, légère variation température",4,20,1,False,True,normal,ensoleillé
2022-01-07 21:52:13,Centre Médical d'Excellence,O+,35,16,0,19,4.1,38,100.0,faible,Contrôle bactériologique négatif,4,21,1,False,True,campagne_don,pluvieux
2022-01-07 22:27:52,Hôpital Général Douala,B+,105,11,0,94,3.7,6,99.3,normale,"État satisfaisant, contrôle qualité OK",4,22,1,False,True,normal,pluvieux
2022-01-08 02:14:38,Hôpital Laquintinie,O+,26,0,0,26,3.9,6,100.0,normale,Contrôle bactériologique négatif,5,2,1,True,True,normal,ensoleillé
2022-01-08 02:24:33,Hôpital Général Douala,O+,11,6,19,24,4.0,8,93.4,normale,Attention: proche expiration,5,2,1,True,True,normal,ensoleillé
2022-01-08 04:45:09,Hôpital Laquintinie,O+,27,2,0,25,3.5,48,100.0,normale,Contrôle bactériologique négatif,5,4,1,True,True,normal,ensoleillé
2022-01-08 05:07:16,Hôpital de District Bonassama,A+,15,6,0,9,4.0,13,100.0,critique,"URGENT: Stock critique - État satisfaisant, contrôle qualité OK",5,5,1,True,True,normal,pluvieux
2022-01-08 05:26:57,Hôpital Général Douala,A+,16,8,27,35,5.3,1,54.5,attention,Contrôle bactériologique négatif,5,5,1,True,True,normal,orageux
2022-01-08 05:39:09,Hôpital Militaire,O+,29,0,0,29,3.0,12,93.8,normale,Urgent: vérifier température stockage,5,5,1,True,True,urgence_médicale,pluvieux
2022-01-08 07:10:50,Hôpital Militaire,A+,45,6,0,39,3.9,4,87.6,normale,Parfait pour transfusion immédiate,5,7,1,True,True,normal,ensoleillé
2022-01-08 08:09:50,Hôpital Militaire,O+,37,6,15,46,4.0,3,85.1,normale,Parfait pour transfusion immédiate,5,8,1,True,True,normal,ensoleillé
2022-01-08 10:38:53,Centre Médical d'Excellence,A+,43,6,15,52,3.8,4,83.9,normale,Hémoglobine dans les normes,5,10,1,True,True,normal,nuageux
2022-01-08 10:51:37,Clinique des Spécialités,O+,44,7,0,37,4.8,3,80.0,normale,Contrôle bactériologique négatif,5,10,1,True,True,normal,ensoleillé
2022-01-08 12:15:22,Hôpital Général Douala,A+,20,11,0,9,3.4,7,95.9,critique,URGENT: Stock critique - Parfait pour transfusion immédiate,5,12,1,True,True,normal,ensoleillé
2022-01-08 12:18:18,Centre Médical d'Excellence,O+,51,3,19,67,3.1,44,97.3,normale,Contrôle bactériologique négatif,5,12,1,True,True,normal,nuageux
2022-01-08 13:15:12,Hôpital Général Douala,O+,54,6,24,72,5.1,4,88.4,normale,Parfait pour transfusion immédiate,5,13,1,True,True,accident_route,ensoleillé
2022-01-08 13:36:34,Clinique des Spécialités,A+,25,6,0,19,3.2,12,100.0,faible,"État satisfaisant, contrôle qualité OK",5,13,1,True,True,normal,pluvieux
2022-01-08 21:13:49,Clinique des Spécialités,O+,36,8,0,28,4.8,16,100.0,normale,"Bon état général, légère variation température",5,21,1,True,True,normal,ensoleillé
2022-01-08 23:29:28,Hôpital de District Bonassama,A+,20,8,0,12,4.2,1,48.2,faible,"Bon état général, légère variation température",5,23,1,True,True,normal,pluvieux
2022-01-09 04:37:29,Clinique des Spécialités,A+,18,7,0,11,3.3,7,100.0,faible,"État satisfaisant, contrôle qualité OK",6,4,1,True,True,normal,pluvieux
2022-01-09 04:46:29,Hôpital Militaire,A+,29,4,0,25,4.3,9,91.2,normale,Attention: proche expiration,6,4,1,True,True,normal,ensoleillé
2022-01-09 05:11:16,Centre Médical d'Excellence,O+,21,7,0,14,4.3,1,52.4,faible,"Excellent état, conservation parfaite",6,5,1,True,True,normal,ensoleillé
2022-01-09 05:26:35,Centre Médical d'Excellence,B-,10,9,24,25,4.1,10,98.3,normale,"Excellent état, conservation parfaite",6,5,1,True,True,normal,ensoleillé
2022-01-09 07:39:22,Centre Médical d'Excellence,O+,22,5,23,40,3.1,1,65.7,attention,Contrôle bactériologique négatif,6,7,1,True,True,normal,ensoleillé
2022-01-09 09:01:01,Clinique des Spécialités,O+,25,6,20,39,4.4,16,100.0,normale,Urgent: vérifier température stockage,6,9,1,True,True,normal,pluvieux
2022-01-09 15:51:17,Hôpital de District Bonassama,O+,36,8,20,48,4.4,1,60.7,attention,"Bon état général, légère variation température",6,15,1,True,True,normal,pluvieux
2022-01-09 18:35:46,Centre Médical d'Excellence,O+,47,6,20,61,3.8,26,100.0,normale,Hémoglobine dans les normes,6,18,1,True,True,normal,nuageux
2022-01-09 19:35:26,Hôpital Laquintinie,A+,24,7,0,17,3.5,19,100.0,faible,Contrôle bactériologique négatif,6,19,1,True,True,normal,orageux
2022-01-09 20:25:47,Hôpital Général Douala,A+,47,1,24,70,4.4,14,100.0,normale,Urgent: vérifier température stockage,6,20,1,True,True,normal,pluvieux
2022-01-09 21:09:08,Hôpital de District Bonassama,A+,50,6,0,44,4.6,7,96.6,normale,Hémoglobine dans les normes,6,21,1,True,True,normal,pluvieux
2022-01-09 21:10:39,Hôpital Militaire,B+,53,7,0,46,3.2,20,91.2,normale,Urgent: vérifier température stockage,6,21,1,True,True,normal,ensoleillé
2022-01-09 22:01:18,Hôpital de District Bonassama,A+,38,4,0,34,3.5,3,79.7,normale,"État satisfaisant, contrôle qualité OK",6,22,1,True,True,normal,nuageux
2022-01-10 00:17:27,Hôpital Laquintinie,A+,12,5,22,29,3.9,31,95.9,normale,Urgent: vérifier température stockage,0,0,1,False,True,normal,ensoleillé
2022-01-10 01:04:33,Hôpital Militaire,O-,50,7,22,65,3.2,2,85.4,normale,"Excellent état, conservation parfaite",0,1,1,False,True,normal,ensoleillé
2022-01-10 04:20:25,Hôpital Général Douala,A+,34,7,0,27,3.8,52,99.2,normale,"Excellent état, conservation parfaite",0,4,1,False,True,normal,ensoleillé
2022-01-10 04:55:05,Hôpital Laquintinie,O+,26,5,0,21,4.4,2,90.2,normale,Hémoglobine dans les normes,0,4,1,False,True,normal,ensoleillé
2022-01-10 05:08:35,Hôpital Militaire,O+,23,7,0,16,5.2,13,100.0,faible,Hémoglobine dans les normes,0,5,1,False,True,normal,nuageux
2022-01-10 06:53:35,Hôpital de District Bonassama,A+,53,11,0,42,4.3,12,100.0,normale,Parfait pour transfusion immédiate,0,6,1,False,True,normal,pluvieux
2022-01-10 06:58:36,Hôpital Militaire,A+,28,5,0,23,4.4,10,95.2,normale,Contrôle bactériologique négatif,0,6,1,False,True,normal,pluvieux
2022-01-10 08:56:43,Hôpital de District Bonassama,A+,72,5,20,87,4.6,6,100.0,normale,"État satisfaisant, contrôle qualité OK",0,8,1,False,True,normal,orageux
2022-01-10 11:15:10,Hôpital Général Douala,O+,30,11,22,41,4.2,27,100.0,normale,"Excellent état, conservation parfaite",0,11,1,False,True,normal,ensoleillé
2022-01-10 11:34:09,Hôpital Militaire,O+,78,15,0,63,3.7,31,100.0,normale,"Excellent état, conservation parfaite",0,11,1,False,True,normal,nuageux
2022-01-10 12:38:37,Hôpital Laquintinie,O+,53,6,0,47,3.7,25,100.0,normale,"État satisfaisant, contrôle qualité OK",0,12,1,False,True,normal,ensoleillé
2022-01-10 13:03:58,Hôpital Militaire,O+,55,9,17,63,4.0,4,85.4,normale,Attention: proche expiration,0,13,1,False,True,normal,nuageux
2022-01-10 14:02:44,Hôpital Général Douala,O+,86,10,0,76,4.1,11,98.0,normale,Hémoglobine dans les normes,0,14,1,False,True,normal,pluvieux
2022-01-10 14:24:39,Hôpital Laquintinie,O-,81,4,0,77,4.1,1,62.0,attention,"Excellent état, conservation parfaite",0,14,1,False,True,campagne_don,pluvieux
2022-01-10 14:28:40,Hôpital Général Douala,A+,53,10,21,64,3.8,30,100.0,normale,"État satisfaisant, contrôle qualité OK",0,14,1,False,True,campagne_don,ensoleillé
2022-01-10 15:34:52,Hôpital Militaire,O-,66,7,0,59,3.9,22,89.8,normale,Hémoglobine dans les normes,0,15,1,False,True,normal,ensoleillé
2022-01-10 19:10:11,Clinique des Spécialités,O+,29,8,19,40,4.3,3,89.9,normale,Hémoglobine dans les normes,0,19,1,False,True,normal,orageux
2022-01-10 19:51:11,Centre Médical d'Excellence,A+,80,14,15,81,3.9,15,100.0,normale,Urgent: vérifier température stockage,0,19,1,False,True,normal,nuageux
2022-01-10 20:05:31,Centre Médical d'Excellence,A-,76,8,0,68,3.6,1,56.7,attention,Contrôle bactériologique négatif,0,20,1,False,True,normal,ensoleillé
2022-01-10 21:39:57,Hôpital Général Douala,O+,77,8,0,69,4.3,3,84.9,normale,"Bon état général, légère variation température",0,21,1,False,True,normal,nuageux
2022-01-10 22:03:34,Hôpital Militaire,O+,72,12,0,60,4.2,14,100.0,normale,Contrôle bactériologique négatif,0,22,1,False,True,normal,ensoleillé
2022-01-10 22:20:43,Clinique des Spécialités,A+,82,11,0,71,3.5,2,84.8,normale,Urgent: vérifier température stockage,0,22,1,False,True,normal,ensoleillé
2022-01-11 00:25:47,Hôpital Général Douala,O+,17,8,0,9,3.6,13,99.9,critique,URGENT: Stock critique - Hémoglobine dans les normes,1,0,1,False,True,normal,ensoleillé
2022-01-11 01:41:22,Centre Médical d'Excellence,A+,24,13,0,11,3.9,1,59.9,faible,Hémoglobine dans les normes,1,1,1,False,True,normal,orageux
2022-01-11 03:56:33,Hôpital Laquintinie,A-,52,7,0,45,4.5,29,94.5,normale,"Excellent état, conservation parfaite",1,3,1,False,True,normal,pluvieux
2022-01-11 14:54:37,Clinique des Spécialités,O+,59,7,0,52,3.9,64,98.0,normale,"Bon état général, légère variation température",1,14,1,False,True,normal,pluvieux
2022-01-11 16:00:25,Hôpital de District Bonassama,A+,103,9,0,94,4.3,1,68.9,attention,Contrôle bactériologique négatif,1,16,1,False,True,normal,ensoleillé
2022-01-11 17:07:41,Clinique des Spécialités,A+,44,9,18,53,3.9,2,81.3,normale,Parfait pour transfusion immédiate,1,17,1,False,True,normal,nuageux
2022-01-11 19:27:45,Clinique des Spécialités,O+,77,11,0,66,3.8,1,57.8,attention,"Excellent état, conservation parfaite",1,19,1,False,True,normal,ensoleillé
2022-01-11 20:41:11,Hôpital Laquintinie,O+,92,10,26,108,3.7,25,100.0,normale,Attention: proche expiration,1,20,1,False,True,normal,pluvieux
2022-01-11 22:24:59,Clinique des Spécialités,A+,62,13,0,49,3.9,15,100.0,normale,Attention: proche expiration,1,22,1,False,True,normal,ensoleillé
2022-01-11 22:32:54,Centre Médical d'Excellence,AB+,53,10,11,54,3.5,23,97.4,normale,Parfait pour transfusion immédiate,1,22,1,False,True,normal,ensoleillé
2022-01-11 23:44:40,Centre Médical d'Excellence,O+,56,9,0,47,3.5,84,100.0,normale,Hémoglobine dans les normes,1,23,1,False,True,normal,pluvieux
2022-01-12 00:45:47,Hôpital Laquintinie,O-,19,11,0,8,3.7,1,61.1,critique,URGENT: Stock critique - Contrôle bactériologique négatif,2,0,1,False,True,normal,ensoleillé
2022-01-12 03:47:12,Clinique des Spécialités,A+,39,9,0,30,4.5,8,100.0,normale,Parfait pour transfusion immédiate,2,3,1,False,True,normal,ensoleillé
